juego,equipo,nombre,posicion,elemento,FP,TP,Kick,Body,Control,Guard,Speed,Stamina,Guts,tecnicas
IE1,Raimon,Mark Evans,PR,tierra,191,184,72,72,70,77,68,69,79,God Hand | Grenade Shot | Majin The Hand | Triple Defence
IE2,Fuji,Finn Attick,DF,aire,182,178,61,61,68,69,60,70,65,Cool Up! | Land of Ice | Whirlwind Cut | Shooting Star
IE2,Fuji,Brook Atwater,DF,aire,151,148,57,60,54,56,53,60,59,Killer Slide | Teleport Shot | Blade Attack | Cyclone
IE2,Fuji,Ted Autumn,PR,aire,217,173,78,69,46,78,68,44,74,Keeper Plus | Wild Claw | Counter Strike | Mugen The Hand
IE2,Fuji,Emma Barres,DF,aire,129,109,45,50,47,55,45,53,54,Double Touch | About Face | Fake Bomber | Afterimage
IE2,Fuji,Jerry Bateman,DL,bosque,140,129,53,51,51,52,71,52,56,Gyro Head | Cross Drive | Whirlwind Cut | Acrobat Bomber
IE2,Fuji,Theo Bernoulli,MC,bosque,103,148,60,70,51,68,56,70,55,Rodeo Clown | Cross Drive | Flame Dance | Gale Dash
IE2,Fuji,Gaston Berry,DL,fuego,180,174,42,37,38,33,73,71,63,Rolling Kick | Fire Tornado | Twin Boost | Double Wrath Shot
IE2,Fuji,Callum Biddy,MC,tierra,118,100,43,44,66,44,65,51,53,Doppelganger | Bewildered | Rocket Kobushi | Fireball Head
IE2,Fuji,Herc Bigsby,DF,tierra,118,154,56,62,56,71,54,60,56,Supreme Spin | Earthquake | Sumo Stomp | Mole Fake
IE2,Fuji,Billy Blanc,DL,aire,134,198,60,58,48,45,48,52,79,Fire Tornado | Afterimage | Bubble Gum | Flame Dance
IE2,Fuji,John Bleach,DL,fuego,110,141,44,52,62,56,65,54,53,Dirt Ball | Cross Drive | Zigzag Spark | Kung Fu Fighting
IE2,Fuji,Stu Boilin,DF,aire,145,129,56,63,63,60,53,53,62,Economy! | Fake Ball | Spinning Cut | Rolling Hell
IE2,Fuji,Ray Bowing,DL,aire,195,176,61,69,66,70,60,65,66,Phantom Shot | Dark Tornado | Spinning Cut | Divine Arrows
IE2,Fuji,Ace Bragg,MC,bosque,189,152,67,68,65,68,66,67,60,Comet Shot | Aurora Dribble | Rainbow Arc | Shine Drive
IE2,Fuji,Keenan Brainard,MC,bosque,94,152,52,68,43,61,62,63,56,Dash Accelerator | Spinning Cut | Blade Attack | Cyclone
IE2,Fuji,Nigel Bramel,DF,aire,107,136,47,55,60,52,70,63,56,Rodeo Clown | Quick Draw | Comet Shot | Flame Dance
IE2,Fuji,Ken Broad,MC,tierra,187,136,45,32,31,55,62,60,52,Dash Accelerator | Super Armadillo | Heat Tackle | Gyro Head
IE2,Fuji,Ainsley Burns,DL,tierra,171,144,46,58,68,51,60,62,63,Grenade Shot | Double Grenade | Big Fan | Sumo Stomp
IE2,Fuji,Rob Burnsides,DF,aire,195,150,46,55,61,62,69,63,54,Blade Attack | Monkey Turn | Zigzag Spark | Fake Bomber
IE2,Fuji,Monty Burrows,PR,tierra,114,136,29,32,65,38,60,57,64,Swan Dive | Aurora Curtain | Cyclone | Double Cyclone
IE2,Fuji,Alan Carte,MC,tierra,121,115,75,52,45,40,51,56,60,Horn Train | Supreme Spin | Zigzag Spark | Mega Quake
IE2,Fuji,Dan Castella,PR,tierra,158,140,60,59,56,52,63,56,54,Sumo Stomp | Wild Claw | Spider Web | Super Sumo Stomp
IE2,Fuji,Dave Chaucer,MC,bosque,101,158,71,59,56,53,58,71,56,Attack Scan | Defence Scan | Afterimage | Dark Tornado
IE2,Fuji,Aran Cheeks,PR,aire,154,130,50,63,64,42,57,63,62,Tornado Catch | Mistral | Whirlwind | Safety First
IE2,Fuji,Al Chemmy,DF,fuego,138,168,69,68,60,65,64,62,60,Ghost Pull | Poison Fog | Flame Dance | Breakthrough
IE2,Fuji,Shay Chez,MC,tierra,134,156,56,66,59,61,63,52,63,Bewildered | Spider Web | Aurora Dribble | Aurora Curtain
IE2,Fuji,Paul Chucker,PR,bosque,112,106,61,52,51,44,43,63,58,Swan Dive | Illusion Ball | Shot Pocket | Utter Gutsiness Catch
IE2,Fuji,Joe Chugger,DF,fuego,158,180,64,77,66,73,65,66,63,Cool Up! | Flame Dance | Dash Storm | Circus Block
IE2,Fuji,Bill Clanger,DF,tierra,151,134,73,60,60,62,54,55,56,Sumo Stomp | Super Armadillo | Earthquake | Cyclone
IE2,Fuji,Crystal Clears,DL,bosque,149,130,54,60,62,56,71,59,54,Cross Drive | Shine Drive | Ribbon Shower | Shadow Stitch
IE2,Fuji,Cole Coaker,PR,bosque,90,132,47,52,60,52,62,59,58,Killer Blade | Blade Attack | Wild Claw | Counter Strike
IE2,Fuji,John Corder,DL,fuego,145,132,56,63,62,61,62,56,52,Tarzan Kick | Gyro Head | Bubble Gum | Inazuma Drop
IE2,Fuji,Des Count,DF,aire,112,150,62,60,63,71,63,60,54,About Face | Spider Web | Bubble Gum | Perimeter Zone
IE2,Fuji,Creed Craving,PR,fuego,127,152,61,60,62,60,52,58,53,Sumo Stomp | Pressure Punch | Blazing Knuckle | Volcano Cut
IE2,Fuji,Lara Creamer,MC,aire,169,180,51,59,60,40,58,56,56,Dash Accelerator | Horn Train | Heat Tackle | Cyclone
IE2,Fuji,Nick Crew,PR,fuego,149,172,45,57,60,43,60,59,61,Warp Space | Fireball Head | Spider Web | Blazing Knuckle
IE2,Fuji,Holly Cricket,MC,fuego,118,156,61,70,48,63,63,67,56,Quick Draw | Heat Tackle | Shine Drive | Gale Dash
IE2,Fuji,Cass Crocker,DL,fuego,125,146,68,51,64,38,44,40,44,Grenade Shot | Double Touch | Coil Turn | Heel Kick
IE2,Fuji,Guile Crocket,DF,fuego,158,172,63,47,44,61,72,71,66,Cool Up! | Fake Bomber | Flame Dance | Volcano Cut
IE2,Fuji,Curtis Croon,DF,fuego,209,188,68,55,52,64,31,68,28,Blade Attack | Afterimage | Cyclone | Gale Dash
IE2,Fuji,Brent Cross,MC,fuego,140,112,63,52,40,49,49,58,57,Sumo Stomp | Heat Tackle | Fire Tornado | Dragon Tornado
IE2,Fuji,Robin Cruise,PR,tierra,103,156,64,58,55,68,32,61,56,Wood Chopper | Defence Scan | Utter Gutsiness Catch | Acrobat Bomber
IE2,Fuji,Ben Curd,DF,fuego,127,152,70,77,58,79,68,68,65,No Element | Horn Train | Cyclone | Rolling Hell
IE2,Fuji,Coe Dachy,PR,aire,116,129,62,59,60,66,48,64,63,Toughness Block | Power Shield | Fireball Head | Aurora Curtain
IE2,Fuji,Ben deLimms,PR,bosque,107,144,45,60,58,58,62,56,52,Killer Blade | Power Shield | Full Power Shield | Volcano Cut
IE2,Fuji,Keanu Dell,DL,fuego,160,142,46,55,68,51,61,52,29,Sumo Stomp | Super Sumo Stomp | Tarzan Kick | Utter Gutsiness Club
IE2,Fuji,Stu Dent,PR,fuego,116,176,68,34,44,29,73,62,56,Fireball Knuckle | Power Shield | Fake Bomber | Table-Turner
IE2,Fuji,Remy Diggun,DF,bosque,165,129,58,61,54,56,62,59,54,Black Magic | Bewildered | Killer Slide | Spider Web
IE2,Fuji,Susan Doiley (Blizzard only),MC,bosque,118,129,67,52,59,54,63,71,54,Double Touch | Moonsault | Spider Web | Prima Donna
IE2,Fuji,Lee Dorr,PR,fuego,114,120,48,44,42,42,44,47,48,Sumo Stomp | Wood Chopper | Supreme Spin | Fireball Head
IE2,Fuji,Dash Dotter,MC,aire,96,142,51,52,61,52,65,62,58,Whirlwind Twister | Bewildered | Dark Whirlwind | Assault Shot
IE2,Fuji,Linden Dray,DF,bosque,151,142,41,57,64,45,57,55,60,Killer Slide | Fake Bomber | Dark Whirlwind | Aurora Dribble
IE2,Fuji,Jon Driedon,DL,fuego,191,190,32,56,60,62,57,69,75,Grenade Shot | Double Touch | Shadow Stitch | Wrath Shot
IE2,Fuji,Norm Drilling,DL,fuego,158,134,57,53,54,58,60,57,54,Heel Kick | Moonsault | Run Ball Run | Utter Gutsiness Bat
IE2,Fuji,Grew Driver,MC,aire,165,172,67,64,64,64,79,64,64,Ghost Pull | Magic | Zigzag Spark | Kung Fu Fighting
IE2,Fuji,Dan Drobium,DL,bosque,156,150,52,60,62,53,56,62,57,Rolling Kick | Wrath Shot | Divine Arrows | Harvest
IE2,Fuji,Ed Dupee,DF,bosque,116,136,40,28,38,53,68,60,60,Monkey Turn | Doppelganger | Zigzag Spark | Flame Dance
IE2,Fuji,Arthur Easley,DF,tierra,165,142,59,56,69,54,58,56,79,Defence Scan | Blade Attack | Perimeter Zone | Dark Whirlwind
IE2,Fuji,Ian Moray (Eel),MC,aire,165,140,63,60,52,56,52,60,54,Monkey Turn | Land of Ice | Heat Tackle | Cyclone
IE2,Fuji,Benedict Eggers,DF,bosque,101,148,64,60,58,71,36,65,62,Sumo Stomp | Bewildered | About Face | Earthquake
IE2,Fuji,Tel Egram,MC,tierra,145,144,48,60,62,43,62,62,57,Super Armadillo | Bewildered | Super Sumo Stomp | Land Dragon
IE2,Fuji,Scot Enguard,DF,tierra,195,152,65,60,64,60,60,62,64,About Face | Monkey Turn | Illusion Ball | Perimeter Zone
IE2,Fuji,Hank Ershef,MC,bosque,125,141,45,56,56,60,69,63,63,Magic | Blade Attack | Dragon Crash | Zigzag Spark
IE2,Fuji,Aessop Fabel,DF,fuego,105,156,64,54,53,53,61,63,60,Killer Slide | Double Touch | Flame Dance | Fire Tornado
IE2,Fuji,Esau Fagus,DL,aire,85,156,46,52,46,58,41,43,40,Spiral Shot | Monkey Turn | Moonsault | Phantom Shot
IE2,Fuji,Peter Fakhoury,MC,aire,77,134,50,52,57,63,79,60,63,Double Touch | About Face | Mole Fake | Clone Faker
IE2,Fuji,Lou Fauntleroy,MC,tierra,138,170,57,67,68,61,72,68,71,Gyro Head | Bewildered | Invisible Fake | Divine Stamp
IE2,Fuji,Ashley Fay,DL,aire,123,100,62,56,40,51,40,57,52,Spinning Shot | Blade Attack | Whirlwind Cut | Double Grenade
IE2,Fuji,Tom Felix,MC,aire,143,150,54,60,71,63,71,61,59,Horn Train | Heat Tackle | Dynamite Shot | Flame Dance
IE2,Fuji,Ike Doerflinger (Flinger),DL,bosque,138,152,53,60,58,61,52,56,52,Grenade Shot | Spiral Shot | Bubble Gum | Aikido
IE2,Fuji,Pippin Flowers,DL,fuego,140,178,63,71,52,60,60,56,60,Grenade Shot | Killer Slide | Zigzag Spark | Double Grenade
IE2,Fuji,Telly Fonbocks,MC,fuego,154,136,62,54,60,53,59,52,52,Fake Bomber | Volcano Cut | Doppelganger | Killer Slide
IE2,Fuji,Turner Fortune,DF,bosque,127,113,29,36,50,77,40,46,42,Killer Slide | Fake Ball | Breakthrough | Breakthrough 2
IE2,Fuji,Conan Fox,PR,tierra,85,152,44,56,56,53,62,55,63,Toughness Block | Shot Pocket | Table-Turner | Sumo Stomp
IE2,Fuji,Rob Freeby,DL,tierra,195,156,65,63,55,67,28,60,56,Sumo Stomp | Horn Train | Run Ball Run | Kung Fu Fighting
IE2,Fuji,Hans Freesing,DF,aire,136,165,68,71,76,65,44,73,65,Blade Attack | Land of Ice | Breakthrough | Double Cyclone
IE2,Fuji,Heath Freke,PR,tierra,101,136,64,56,63,52,56,61,60,Power Shield | Moonsault | Blazing Knuckle | Table-Turner
IE2,Fuji,Tony Frogge,DL,fuego,138,112,54,60,45,46,52,56,56,Patriot Shot | Zigzag Spark | Back Tornado | Gale Dash
IE2,Fuji,Andy Fudge,DL,fuego,145,156,68,78,76,65,44,73,63,Recovery | Kung Fu Fighting | Fake Bomber | Twin Boost
IE2,Fuji,Aurie Garmer,MC,aire,129,136,56,66,44,70,52,65,56,Whirlwind Twister | Cross Drive | About Face | Ribbon Shower
IE2,Fuji,Tara Gaudier,DF,fuego,132,160,64,73,63,68,60,72,63,Blade Attack | Armadillo Circus | Sleeping Dust | Aurora Dribble
IE2,Fuji,Rex George,PR,aire,189,157,68,68,60,69,62,67,66,Swan Dive | Mistral | Whirlwind | Aurora Curtain
IE2,Fuji,Noah Gerkin,PR,fuego,123,124,75,49,48,49,44,40,43,Sumo Stomp | Toughness Block | Pressure Punch | Fireball Head
IE2,Fuji,Michael Gibe,DF,bosque,158,136,56,62,63,52,72,53,63,Monkey Turn | Heat Tackle | Fake Ball | Invisible Fake
IE2,Fuji,Ches Nutcracker (Gnashers),PR,fuego,88,92,71,77,69,71,78,28,70,Horn Train | Wild Claw | Blazing Knuckle | Double Cyclone
IE2,Fuji,Buddy Goodman,DF,bosque,118,113,47,75,48,48,43,45,76,Ghost Pull | Doppelganger | Spider Web | Divine Stamp
IE2,Fuji,Victor Grand,DF,bosque,94,158,66,53,60,52,59,60,53,Doppelganger | Magic | Shadow Stitch | Invisible Fake
IE2,Fuji,Beck Hand,DL,aire,138,152,56,60,70,68,72,72,71,Cool Up! | Kung Fu Header | Kung Fu Fighting | Clone Block
IE2,Fuji,Kaya Haskell,DL,bosque,88,134,69,61,52,66,39,64,52,Charm Up! | Patriot Shot | Bed Of Roses | Security Shot
IE2,Fuji,Lincoln Hawking,DL,tierra,173,154,57,52,62,73,54,63,60,Sumo Stomp | Tarzan Kick | Acrobat Bomber | Mole Shuffle
IE2,Fuji,Carson Haynes,DF,bosque,118,162,58,60,56,58,57,60,66,Dash Accelerator | Killer Slide | Bewildered | Blade Attack
IE2,Fuji,Page Helper,MC,tierra,103,136,49,55,57,59,77,54,52,Bewildered | Dark Whirlwind | Dash Storm | Harvest
IE2,Fuji,Mitch Hett,DL,aire,160,192,54,53,72,59,57,58,55,Flurry Dash | Gyro Head | Back Tornado | Hawk Shot
IE2,Fuji,Per Hockside,DL,fuego,107,150,42,55,57,54,69,67,62,Grenade Shot | Dash Accelerator | Killer Slide | Acrobat Bomber
IE2,Fuji,Gil Holden,DF,aire,149,156,44,60,66,50,57,60,61,Ghost Pull | Tornado Catch | Bewildered | Whirlwind
IE2,Fuji,Andrew Hooper,DL,aire,187,130,62,64,63,63,55,72,62,Dragon Crash | Kung Fu Fighting | Twin Boost | Armadillo Circus
IE2,Fuji,Trey Hugger,PR,fuego,99,142,36,73,60,73,35,28,58,Fireball Knuckle | Rocket Kobushi | Double Rocket | Sumo Stomp
IE2,Fuji,Tate Immy,MC,aire,165,148,68,46,68,40,62,68,48,Monkey Turn | Heat Tackle | Spider Web | Kung Fu Fighting
IE2,Fuji,Mal Inger,DF,tierra,165,130,51,56,63,48,59,55,60,Grenade Shot | Killer Slide | Sumo Stomp | Super Sumo Stomp
IE2,Fuji,Morgan Iser,MC,bosque,162,140,62,53,59,52,55,60,54,Monkey Turn | Meteor Attack | Afterimage | Whirlwind Cut
IE2,Fuji,Al Itchen,MC,tierra,136,153,55,54,59,53,64,68,63,Tarzan Kick | Blade Attack | Bubble Gum | Fire Tornado
IE2,Fuji,Mark Izushy,PR,tierra,123,164,79,64,61,77,51,69,70,Wood Chopper | Whirlwind | Flame Breath | Gigant Wall
IE2,Fuji,Solomon Justice,MC,bosque,145,148,62,60,53,53,59,62,56,Magic | Mole Fake | Shadow Stitch | Spinning Cut
IE2,Fuji,Ardel Kernel,DF,tierra,81,130,40,53,59,55,69,61,54,Coil Turn | Blade Attack | Bewildered | Breakthrough
IE2,Fuji,Will Kilmon,MC,bosque,143,109,51,49,52,48,44,53,55,Black Magic | About Face | Breakthrough | Fake Bomber
IE2,Fuji,Manny Kinsland,DL,tierra,77,148,55,63,46,68,56,60,57,Tarzan Kick | Illusion Ball | Clone Defence | Kung Fu Fighting
IE2,Fuji,Bryan Klamm,MC,aire,134,133,51,56,55,55,66,59,53,Flurry Dash | Attack Scan | Zigzag Spark | Spider Web
IE2,Fuji,Kim Knotted,MC,aire,96,134,45,59,56,62,68,57,60,Ghost Pull | Gyro Head | Cyclone | Invisible Fake
IE2,Fuji,Frank Koshar,DL,aire,96,156,54,61,40,64,58,67,56,Gyro Head | Zigzag Spark | Shadow Stitch | Shine Drive
IE2,Fuji,Ted Larkin,MC,bosque,94,136,60,59,62,63,62,70,58,Black Magic | Poison Fog | Ghost Pull | Deceptor Dribble
IE2,Fuji,Leon Lawn,DF,tierra,110,194,60,55,49,46,40,69,52,Killer Slide | Heat Tackle | Sumo Stomp | No Escape
IE2,Fuji,Jane Ledbelly,DF,bosque,125,101,44,50,52,53,48,53,52,Double Touch | Gyro Head | About Face | Cyclone
IE2,Fuji,Nelson Levene,DF,tierra,116,141,60,59,52,64,51,62,56,Ghost Pull | Magic | Afterimage | Perimeter Zone
IE2,Fuji,Cruz Ligner,MC,tierra,169,152,59,53,52,60,62,59,58,Zigzag Spark | Cross Drive | Shadow Stitch | Triangle Z
IE2,Fuji,Neville List,DF,bosque,77,178,40,57,55,52,74,70,52,Killer Slide | Shadow Stitch | Cyclone | Flame Breath
IE2,Fuji,Randolph Lords,PR,tierra,123,166,56,70,55,62,56,60,60,Warp Space | Doppelganger | Poison Fog | Divine Stamp
IE2,Fuji,Mel Lowe,DF,tierra,134,160,67,77,59,74,60,77,66,Killer Slide | The Wall | Mole Shuffle | Mega Quake
IE2,Fuji,Barry Lugh,DL,aire,96,146,42,58,59,54,64,67,62,Spinning Shot | Coil Turn | Whirlwind Twister | Twin Boost
IE2,Fuji,Portia Maricle,MC,bosque,114,137,55,63,59,55,65,71,58,Ghost Pull | Bewildered | Fake Bomber | Dynamite Shot
IE2,Fuji,Bane Marie,DF,tierra,112,190,52,67,58,60,56,58,58,About Face | Spider Web | Dark Whirlwind | Bamboo Pattern
IE2,Fuji,Bert McClure,DF,aire,147,133,44,50,50,52,63,63,54,Doppelganger | Bubble Gum | Heat Tackle | Fake Bomber
IE2,Fuji,Archy Medez,PR,aire,151,138,53,60,62,54,63,60,58,Tornado Catch | Shot Pocket | Hawk Shot | Aurora Curtain
IE2,Fuji,Walter Mendip,DL,aire,116,102,61,62,40,51,42,54,59,Comet Shot | Zigzag Spark | Twin Boost | Big Fan
IE2,Fuji,Scout Messenger,DF,bosque,154,156,69,61,56,58,63,56,52,Doppelganger | Bubble Gum | Zigzag Spark | Flame Dance
IE2,Fuji,Romeo Montague,PR,fuego,173,158,57,60,63,60,56,61,55,Wood Chopper | Shot Pocket | Cyclone | Utter Gutsiness Catch
IE2,Fuji,Sam Murray,DF,aire,107,142,67,54,52,69,35,68,59,Ghost Pull | Teleport Shot | Spider Web | Divine Stamp
IE2,Fuji,Jim Nastick,DL,bosque,110,182,60,61,55,64,55,59,59,Grenade Shot | Wrath Shot | Bewildered | Utter Gutsiness Bat
IE2,Fuji,Mario Nette,DF,tierra,127,110,43,45,47,48,48,44,42,About Face | Cyclone | Bewildered | Quick Draw
IE2,Fuji,Phil Occifer,MC,bosque,169,176,51,55,65,44,60,61,62,Double Touch | Comet Shot | Fake Ball | Invisible Fake
IE2,Fuji,Hank O'Chief,PR,fuego,129,110,58,62,48,45,46,56,58,Pressure Punch | Full Power Shield | Sumo Stomp | Super Sumo Stomp
IE2,Fuji,Carrie O'Kea,DF,bosque,138,109,54,52,52,47,44,52,52,Doppelganger | Land of Ice | Dark Whirlwind | Ribbon Shower
IE2,Fuji,Gill O'Mend,MC,fuego,160,142,56,60,56,55,57,52,57,Teleport Shot | Freeze Shot | Cyclone | Invisible Fake
IE2,Fuji,Pauly Ontology,DL,tierra,118,148,41,31,34,54,62,63,54,Tarzan Kick | Rainbow Arc | Spinning Cut | Dark Whirlwind
IE2,Fuji,Rod Opsin,DL,tierra,173,144,61,52,58,52,56,71,60,Sumo Stomp | Poison Fog | Ghost Pull | Dark Whirlwind
IE2,Fuji,Terry Orr,DF,fuego,217,126,50,43,40,44,71,79,68,Horn Train | Heat Tackle | Double Grenade | Flame Dance
IE2,Fuji,Solomon Osaka,DL,aire,143,158,47,59,68,42,54,54,55,Super Armadillo | Heel Kick | Kung Fu Header | Acrobat Bomber
IE2,Fuji,Gary Osoto,DF,aire,103,142,48,60,57,56,71,61,53,Super Armadillo | Super Sumo Stomp | Heat Tackle | Cyclone
IE2,Fuji,Harry Overton,PR,bosque,77,130,52,68,44,68,62,60,56,Warp Space | Rocket Kobushi | Blazing Knuckle | Counter Strike
IE2,Fuji,Phil Pagoda,PR,tierra,149,172,68,63,64,71,45,68,61,Fireball Knuckle | Fireball Head | Kung Fu Fighting | Counter Strike
IE2,Fuji,Beau Painton,MC,fuego,92,134,67,52,62,52,52,60,60,Doppelganger | Comet Shot | Run Ball Run | Spinning Cut
IE2,Fuji,Doyle Palmer,PR,tierra,162,133,59,55,57,57,63,53,56,Killer Blade | Heat Tackle | Full Power Shield | Sumo Stomp
IE2,Fuji,Pete Pang,PR,fuego,173,138,60,70,56,69,61,58,52,Fireball Knuckle | Wood Chopper | About Face | Mistral
IE2,Fuji,Conn Pass,MC,aire,160,154,45,61,76,41,54,55,56,Rodeo Clown | Coil Turn | Baby Dragon | Land Dragon
IE2,Fuji,Sabrina Passman (Firestorm only),DL,tierra,129,153,78,70,67,71,53,69,70,Dash Accelerator | Run Ball Run | Utter Gutsiness Bat | Gale Dash
IE2,Fuji,Lou Paster,DL,aire,193,196,58,62,63,56,60,70,55,Spinning Shot | Heel Kick | Whirlwind Twister | Three Legged Rush
IE2,Fuji,Sim Pathy,DF,bosque,149,178,76,58,64,41,57,62,56,Doppelganger | Poison Fog | Heaven's Time | Shooting Star
IE2,Fuji,Clint Peacock,MC,tierra,169,145,63,52,63,55,55,55,58,Dash Accelerator | Defence Scan | Freeze Shot | Dark Whirlwind
IE2,Fuji,Aaron Peacy,PR,tierra,77,156,42,54,56,59,71,52,52,Killer Blade | Defence Scan | Full Power Shield | Perimeter Zone
IE2,Fuji,Art Pendragon,PR,aire,132,136,60,65,46,63,63,71,59,Tornado Catch | Fireball Head | Dragon Crash | Aurora Curtain
IE2,Fuji,Olly Popman,MC,aire,83,158,67,63,61,58,53,60,62,Sumo Stomp | Super Sumo Stomp | Road Roller | Super Armadillo
IE2,Fuji,Tim Pression,PR,fuego,112,140,40,32,29,69,64,52,57,Pressure Punch | Bewildered | Utter Gutsiness Catch | Cyclone
IE2,Fuji,Justin Primm,PR,aire,134,148,50,53,54,52,62,67,54,Power Shield | About Face | Cyclone | Aurora Curtain
IE2,Fuji,Nev Puffer,DF,bosque,176,157,58,68,70,52,70,65,64,Fascino piÃ¹ | Defence Scan | Moonsault | Double Cyclone
IE2,Fuji,Fred Punch,DF,fuego,145,154,50,68,74,68,60,57,52,Double Touch | Doppelganger | Blade Attack | Cyclone
IE2,Fuji,Butch Pythons,PR,aire,110,158,63,67,61,61,60,52,54,Swan Dive | The Wall | Sliding Goal | Table-Turner
IE2,Fuji,Shirly Quirk,DF,aire,110,104,44,48,44,52,60,52,55,Coil Turn | Ghost Pull | Afterimage | Shadow Stitch
IE2,Fuji,Will Racer,DL,tierra,171,158,56,61,56,60,60,54,60,Comet Shot | Blade Attack | Land of Ice | Back Tornado
IE2,Fuji,Clark Rain,MC,tierra,156,152,44,60,69,42,59,52,53,Monkey Turn | Mole Fake | Clone Defence | Clone Shot
IE2,Fuji,Mack Ramey,DF,tierra,125,102,60,53,48,44,48,61,52,The Wall | Mega Quake | Road Roller | Sumo Stomp
IE2,Fuji,Knight Reader,DF,tierra,123,106,44,48,46,72,51,49,47,Horn Train | Heat Tackle | Volcano Cut | Gale Dash
IE2,Fuji,Sonny Rentman,DL,tierra,118,178,56,71,60,69,62,63,57,Teleport Shot | Whirlwind Twister | Coil Turn | Utter Gutsiness Club
IE2,Fuji,Eathan Ringer,DL,tierra,88,156,63,61,61,63,36,66,61,Snake Shot | Bubble Gum | Dirt Ball | Dynamite Shot
IE2,Fuji,Paddy Rise,DF,fuego,123,174,56,69,60,66,56,60,60,Horn Train | Fake Bomber | Bewildered | Breakthrough
IE2,Fuji,Josh Rogan,MC,fuego,129,117,55,60,52,47,52,53,52,Ghost Pull | Black Magic | Phantom Shot | Deceptor Dribble
IE2,Fuji,Carl Sacks,DL,tierra,156,144,60,62,56,61,55,52,55,Sumo Stomp | Super Sumo Stomp | Utter Gutsiness Bat | Utter Gutsiness Club
IE2,Fuji,Swithin Sainte,MC,aire,160,138,52,62,52,61,57,62,56,Defence Scan | Moonsault | Rainbow Arc | Cyclone
IE2,Fuji,Steve Sancey,MC,bosque,92,80,68,69,72,70,73,33,78,Poison Fog | Condor Dive | Gale Dash | Cyclone
IE2,Fuji,Nick Savers,PR,aire,134,170,71,70,68,72,40,76,65,Swan Dive | Aurora Curtain | Safety First | Double Cyclone
IE2,Fuji,Finn Sawyer,PR,fuego,158,136,48,59,76,46,62,59,59,Pressure Punch | Fake Bomber | Flame Breath | Killer Slide
IE2,Fuji,Draco Scallon,DL,aire,173,137,56,52,57,52,61,56,56,Snake Shot | Dragon Crash | Super Armadillo | Utter Gutsiness Bat
IE2,Fuji,Leaf Scarlett,DL,aire,167,145,56,57,60,65,60,53,60,Spinning Shot | Whirlwind Twister | Coil Turn | Back Tornado
IE2,Fuji,Rock Scowlon,DF,aire,138,144,48,47,40,60,64,56,57,Doppelganger | Magic | Illusion Ball | Shadow Stitch
IE2,Fuji,Kelly Scrivens (Blizzard only),MC,bosque,151,112,61,56,52,52,54,60,52,Comet Shot | Ribbon Shower | Bed Of Roses | Blade Attack
IE2,Fuji,Silas Scrooge,DF,fuego,176,164,70,73,68,65,64,67,60,Ghost Pull | Bewildered | Spinning Cut | Volcano Cut
IE2,Fuji,Duke Scrubine,PR,tierra,123,156,56,71,60,60,55,55,60,Tornado Catch | Whirlwind Twister | Shot Pocket | Utter Gutsiness Catch
IE2,Fuji,Neil Seating,MC,aire,123,192,59,52,76,40,48,61,52,Monkey Turn | Heat Tackle | Wrath Shot | Cyclone
IE2,Fuji,Abe Seiler,MC,tierra,77,144,70,61,60,54,54,60,52,Monkey Turn | Afterimage | Clone Defence | Clone Faker
IE2,Fuji,Dwight Self,DL,aire,105,152,65,52,54,53,56,70,56,Spinning Shot | Moonsault | Dynamite Shot | Hawk Shot
IE2,Fuji,Florian Selles,DL,bosque,158,150,52,60,59,63,59,52,52,Dirt Ball | Aurora Dribble | Shooting Star | Reflect Buster
IE2,Fuji,Luke Severin,MC,fuego,162,144,56,62,56,52,57,62,63,Everyone Move It! | Double Touch | Dragon Cannon | Gale Dash
IE2,Fuji,Shep Shank,DL,aire,96,146,48,55,61,53,62,55,61,Spiral Shot | Acrobat Bomber | Shadow Stitch | Afterimage
IE2,Fuji,Charlie Shearing,DF,bosque,165,158,59,61,52,55,62,60,56,Super Armadillo | Sumo Stomp | The Wall | Earthquake
IE2,Fuji,Rocky Shears,PR,tierra,167,158,58,58,60,79,63,60,60,Toughness Block | Rocket Kobushi | Utter Gutsiness Catch | Super Sumo Stomp
IE2,Fuji,Norry Sheets,PR,fuego,83,146,57,68,43,71,56,60,60,Fireball Knuckle | Rocket Kobushi | Double Rocket | Breakthrough 2
IE2,Fuji,Hank Shortman,MC,aire,165,152,47,52,74,43,52,61,52,Illusion Ball | Heel Kick | Spinning Cut | Clone Defence
IE2,Fuji,Char Shumaker,DL,tierra,171,132,60,60,59,57,57,59,55,Sumo Stomp | Dirt Ball | Mole Fake | Assault Shot
IE2,Fuji,Bones Size,DF,bosque,99,142,45,55,61,59,74,60,54,Horn Train | Double Touch | Spider Web | Clone Defence
IE2,Fuji,Grant Slammer,DL,aire,149,152,48,57,63,43,57,54,58,Spinning Shot | Land of Ice | Whirlwind Cut | Freeze Shot
IE2,Fuji,Flip Sliden,DL,aire,147,149,56,67,64,64,74,69,66,Meteor Attack | Whirlwind Cut | Hawk Shot | Reflect Buster
IE2,Fuji,Alec Smart,PR,fuego,116,118,45,48,50,40,51,47,45,Wood Chopper | Sliding Goal | Sumo Stomp | Double Rocket
IE2,Fuji,Boomer Smolen,PR,tierra,125,136,60,65,46,64,54,70,57,Swan Dive | Fake Ball | Spider Web | Fireball Head
