juego,nombre,posicion,elemento,tiro,regate,tecnica,defensa,parada,velocidad,aguante,extra
IE3,Anton Graziuso,DF,fuego,58,52,62,76,76,51,47,86
IE3,Marco Maserati,DF,tierra,56,61,65,66,66,62,68,56
IE3,Angelo Gabrini,MC,aire,50,53,64,68,68,72,48,58
IE3,Gianluca Zanardi,MC,bosque,56,65,64,57,57,64,52,56
IE3,Giorgio Giannini,MC,tierra,56,74,61,59,59,59,54,61
IE3,Dante Diavolo,MC,fuego,83,70,52,51,51,51,42,76
IE3,Paolo Bianchi,DL,bosque,62,78,79,46,46,66,58,66
IE3,Raffaele Generani,DL,tierra,70,60,52,63,63,71,48,60
IE3,Daniele Sanctis,PR,fuego,48,68,53,75,75,66,37,61
IE3,Enrico Oliviero,MC,tierra,65,77,52,53,53,52,54,56
IE3,Alessandro Rossa,MC,bosque,61,62,62,57,57,63,58,56
IE3,Giuseppe Cannavaro,DF,aire,49,48,55,77,77,52,48,64
IE3,Dino Zolletta,DL,aire,75,76,49,55,55,68,40,69
IE3,Falcｨo Da Silva,PR,tierra,49,61,52,72,72,59,62,56
IE3,Carlos Lagarto,DF,bosque,50,51,50,68,68,69,64,68
IE3,Antonio Bagre,DF,aire,47,59,58,66,66,48,60,61
IE3,Monstro Ximenes,DF,fuego,96,64,40,58,58,51,48,67
IE3,Formiga Clemens,DF,tierra,51,56,62,70,70,60,56,57
IE3,Presa Passos,MC,aire,52,58,74,48,48,75,50,77
IE3,Borboleta Barboza,MC,aire,67,60,69,62,62,65,64,48
IE3,Coruja Cerezo,MC,tierra,52,64,55,75,75,70,69,64
IE3,Leonardo Almeida,MC,bosque,68,100,51,68,68,45,39,60
IE3,Mac Robingo,DL,fuego,85,60,70,60,60,60,63,54
IE3,Gato Carvalho,DL,fuego,76,68,57,68,68,63,55,60
IE3,Xavier Ribeiro,PR,tierra,76,56,63,76,76,40,47,75
IE3,Ulisses Nogueira,DF,fuego,50,58,56,66,66,53,51,51
IE3,Gervasio Oliveira,DF,fuego,68,60,68,64,64,44,44,71
IE3,Tigre Mendes,MC,aire,52,74,58,50,50,69,60,51
IE3,Grillo Santos,DL,bosque,63,58,57,55,55,58,49,62
IE3,Cyril Fox,PR,tierra,57,50,60,70,70,65,49,52
IE3,Jacques Allemand,DF,bosque,62,49,52,68,68,55,55,52
IE3,Phil A. Minion,DF,fuego,52,68,77,69,69,52,54,64
IE3,Buddy Plains,DF,bosque,60,56,52,60,60,53,52,58
IE3,Dean Goddard,DF,tierra,50,60,61,57,57,61,60,52
IE3,Cecil Crowley,MC,aire,54,59,54,61,61,49,56,54
IE3,Seth Hedges,MC,tierra,49,57,52,57,57,58,66,60
IE3,Niccolo Mantegna,MC,bosque,60,70,49,48,48,60,52,57
IE3,Damien Crawford,MC,aire,53,64,51,53,53,72,48,64
IE3,Avinash Chowdhury,DL,aire,59,56,51,50,50,60,52,72
IE3,Sedgley Scofield,DL,bosque,69,79,51,53,53,50,53,48
IE3,Grizzler Bruin,PR,fuego,67,64,52,59,59,54,49,48
IE3,Ian C. Wincy,DF,bosque,52,69,55,73,73,48,68,54
IE3,Bandy Horsman,MC,tierra,62,76,48,53,53,52,70,55
IE3,Ali Caiman,DL,aire,70,62,56,57,57,56,52,56
IE3,Herman Muller,PR,aire,40,50,44,58,58,44,46,45
IE3,Chris Ellis,DF,aire,53,50,77,51,51,74,52,59
IE3,Hector Helio,PR,tierra,58,50,57,85,85,55,69,73
IE3,Zephyr Vitesse,DF,aire,68,57,69,60,60,78,50,45
IE3,Walter Mountain,DF,tierra,63,65,60,71,71,45,48,49
IE3,Jimi Gaines,DF,bosque,56,52,68,67,67,52,62,61
IE3,Ian Ferrum,DF,fuego,48,48,52,56,56,60,62,66
IE3,Quint Hampton,MC,aire,62,62,62,62,62,62,65,62
IE3,Yasir Haddad,MC,bosque,59,76,62,58,58,48,48,61
IE3,Keith Ryan,MC,fuego,64,60,61,60,60,49,61,76
IE3,Maximino Cruz,MC,aire,60,62,79,68,68,56,58,62
IE3,Gareth Flare,DL,fuego,79,66,58,62,62,66,64,56
IE3,Drago Hill,DL,bosque,85,56,62,50,50,30,71,67
IE3,Keth Claus,DF,aire,41,41,48,40,40,60,40,46
IE3,Keenan DiFortune,PR,bosque,55,52,55,52,52,68,52,52
IE3,Jarell Mangrove,DF,fuego,52,52,69,55,55,55,56,50
IE3,Vic Vitrum,MC,tierra,58,61,62,60,60,59,62,60
IE3,Li Leung,MC,aire,73,63,50,52,52,60,60,55
IE3,Jazzy Hedgeer,DL,fuego,43,70,57,71,71,53,55,70
IE3,Roger Pialat,PR,bosque,48,66,63,72,72,58,56,54
IE3,Kevin Pinot,DF,fuego,50,67,67,56,56,61,60,53
IE3,Michaｼl Aron,DF,bosque,50,62,62,72,72,47,44,53
IE3,Francis Poujol,DF,aire,53,59,63,60,60,48,49,52
IE3,Pierre Godin,DF,aire,53,55,74,55,55,56,51,63
IE3,Roland Pｺrec,MC,bosque,55,52,70,59,59,65,48,52
IE3,Julien Rousseau,MC,tierra,56,62,79,61,61,57,52,68
IE3,Robert Silver,DF,aire,46,41,51,44,44,41,48,44
IE3,Stｺphane Hinault,MC,fuego,51,54,64,56,56,52,49,53
IE3,Romuald Huysmans,MC,aire,57,55,66,52,52,60,48,55
IE3,Jｺrﾅme Hervaud,DL,fuego,60,66,70,51,51,57,64,52
IE3,Alain Favreau,DL,fuego,62,61,72,47,47,58,60,52
IE3,ﾙmile Lazare,PR,tierra,50,69,60,67,67,55,54,66
IE3,Andrｺ Pinson,DF,fuego,52,67,68,58,58,58,56,59
IE3,Jean Gutain,DF,bosque,52,51,64,60,60,54,42,55
IE3,Claude Moreau,MC,aire,58,70,71,57,57,50,48,56
IE3,Michel Morland,DL,aire,63,61,68,50,50,63,50,50
IE3,Fermｾn Sｲnchez,PR,fuego,45,45,47,97,97,40,66,70
IE3,Josｺ Costa,DF,aire,43,45,61,73,73,52,56,55
IE3,Rafael Lﾄpez,DF,bosque,45,59,55,76,76,48,74,62
IE3,Izzy Island,DF,bosque,42,40,48,41,41,41,48,44
IE3,Antonio Gallego,DF,tierra,54,62,48,65,65,52,40,79
IE3,Queraldo Naval,DF,tierra,68,61,45,63,63,66,67,51
IE3,Juan Nadal,MC,bosque,40,75,70,44,44,64,70,44
IE3,Igor Ferreira,MC,fuego,52,68,78,55,55,60,67,44
IE3,Pedro Moreno,MC,aire,69,58,60,33,33,76,54,49
IE3,Miguel Pereira,MC,aire,68,57,73,51,51,78,49,47
IE3,Samuel Mayo,DL,tierra,66,74,59,43,43,71,44,64
IE3,Davi Peroquｺ,DL,bosque,70,66,55,40,40,56,52,63
IE3,Juan Espindola,PR,tierra,58,51,40,76,76,67,39,52
IE3,Isaac Cｺsar,DL,aire,67,76,56,49,49,82,42,52
IE3,Laudelino Castor,DF,bosque,57,66,40,64,64,63,54,59
IE3,Carlos Arroyo,MC,tierra,51,73,56,56,56,51,79,47
IE3,Federico Rubiera,DL,fuego,47,81,68,35,35,59,61,60
IE3,Sothern Newman,DF,tierra,45,44,48,60,60,43,49,47
IE3,Thorsten Welger,PR,bosque,64,63,62,73,73,52,57,56
IE3,Alexander Hausen,DF,fuego,62,63,61,65,65,57,59,58
IE3,Heinrich Farber,DF,aire,63,73,65,64,64,58,56,61
IE3,Kurt Zawel,DF,bosque,57,73,62,54,54,57,51,57
IE3,Lukas Schmidt,DF,tierra,64,80,65,63,63,60,50,50
IE3,Theodor Ulrich,MC,tierra,65,77,58,56,56,68,51,44
IE3,Jan Oster,MC,bosque,56,64,66,55,55,62,42,54
IE3,Niklas Kuster,MC,fuego,68,71,58,57,57,65,46,57
IE3,Jonas Polk,MC,aire,66,64,65,56,56,65,64,59
IE3,Maximilian Mﾌller,DL,aire,67,63,58,56,56,63,56,65
IE3,Peter Naumann,DL,fuego,67,62,55,55,55,64,47,63
IE3,Gerhard Enders,PR,aire,61,64,55,79,79,62,58,46
IE3,Erwin Vﾇlz,DL,tierra,65,65,66,55,55,66,46,65
IE3,Jens Hoffman,DL,bosque,61,73,67,57,57,60,63,49
IE3,Ernst Fliedner,MC,fuego,57,77,62,58,58,56,49,53
IE3,Irwin Hall,MC,bosque,40,48,51,43,43,41,40,41
IE3,Emmanuel Ewerz,DF,aire,69,73,61,66,66,59,45,50
IE3,Zolani Baloi,PR,tierra,71,64,52,63,63,63,56,67
IE3,Dakarai Furman,DF,fuego,62,76,45,54,54,66,62,67
IE3,Jake Fana,DF,fuego,63,66,45,50,50,58,60,75
IE3,Masego Molelo,DF,bosque,66,63,48,56,56,75,60,64
IE3,Cassius Tobler,DF,bosque,61,68,49,49,49,59,71,78
IE3,Anton Nortje,MC,tierra,59,70,49,51,51,57,68,79
IE3,Adam Marunga,MC,aire,68,79,53,58,58,72,50,60
IE3,Reggie Ines,MC,aire,75,64,58,57,57,66,55,65
IE3,Siyabonga Mahlangu,MC,fuego,60,61,54,53,53,51,56,63
IE3,Nathan Tswane,DL,aire,66,83,57,48,48,65,59,65
IE3,Melisizwe Zamani,DL,fuego,75,66,40,40,40,73,60,60
IE3,Taylor Higgins,MC,aire,44,43,50,48,48,40,48,40
IE3,Herschel De Villiers,DL,fuego,81,74,40,45,45,75,35,64
IE3,Moeneeb Booysen,DF,aire,60,61,50,55,55,61,64,63
IE3,Kennedy McCarthy,DF,bosque,63,60,51,51,51,65,60,61
IE3,Hugh Makebe,PR,tierra,72,67,50,58,58,60,56,64
IE3,Themba Sepeng,MC,fuego,68,63,54,52,52,55,56,68
IE3,Decker Pile,PR,aire,66,64,69,64,64,60,61,64
IE3,Chucky Cardaway,DL,fuego,82,54,66,48,48,56,41,76
IE3,Bernie Ellement,DL,fuego,76,78,42,47,47,72,40,69
IE3,Woody Ellement,DF,bosque,43,58,79,57,57,71,51,60
IE3,Gail Ellement,DF,aire,40,44,81,43,43,97,41,56
IE3,Clay Ellement,MC,tierra,50,67,64,65,65,65,64,57
IE3,Neville Goodenough,MC,tierra,62,62,63,62,62,68,58,75
IE3,Jamie Cool,MC,aire,47,40,44,48,48,52,52,51
IE3,Lucien Rarey,MC,aire,41,64,46,69,69,66,44,43
IE3,Stackem Skyhigh,DL,fuego,72,59,48,45,45,52,33,88
IE3,Anfaira D’vantage,MC,fuego,47,64,65,69,69,60,57,65
IE3,Walken Ruhlbuch,PR,tierra,40,42,63,78,78,52,55,48
IE3,Saki Shimizu,PR,tierra,53,50,54,76,76,52,52,54
IE3,Momoko Tsugunaga,DF,fuego,40,40,42,73,73,72,41,46
IE3,Chinami Tokunaga,DF,bosque,41,43,46,75,75,46,46,77
IE3,Maasa Sudou,MC,aire,45,78,40,43,43,42,40,43
IE3,Risako Sugaya,MC,bosque,44,78,43,42,42,43,44,78
IE3,Yurina Kumai,DL,aire,75,40,40,43,43,75,40,42
IE3,Miyabi Natsuyaki,DL,fuego,74,41,45,46,46,47,40,40
IE3,Karl Kappa,PR,aire,74,49,48,64,64,71,70,57
IE3,Hans Randall,DL,fuego,65,55,44,52,52,52,58,58
IE3,Michael Riverside,MC,tierra,51,46,50,49,49,40,43,48
IE3,Lars Luceafｴr,PR,tierra,50,50,50,99,99,58,60,63
IE3,Lump Trungus,DF,fuego,48,71,49,76,76,62,50,60
IE3,Bump Trungus,DF,aire,49,73,48,81,81,63,49,59
IE3,Oni Triumvir,MC,bosque,50,80,71,53,53,58,64,65
IE3,Drachen Gunther,MC,fuego,51,75,53,50,50,60,68,71
IE3,Mystral Callous,DL,tierra,73,53,51,54,54,76,59,58
IE3,Radd Ischer,DF,bosque,52,74,50,78,78,55,70,57
IE3,Escavan Malice,DL,tierra,78,48,54,48,48,72,60,63
IE3,Bash Lancer,DL,bosque,81,51,52,52,52,72,72,65
IE3,Ichabod Stark,MC,tierra,51,72,74,49,49,54,68,59
IE3,Jynx Jenkins,DF,bosque,49,73,46,76,76,54,68,64
IE3,Millie Moonlight,DL,bosque,44,40,60,42,42,61,40,46
IE3,Karl Blue,MC,tierra,46,48,47,44,44,51,46,48
IE3,Anorel,PR,bosque,58,53,60,73,73,67,51,56
IE3,Nenel,DF,fuego,64,58,64,80,80,67,52,56
IE3,Genel,DF,tierra,60,55,69,75,75,72,53,60
IE3,Ekadel,DF,aire,63,67,69,78,78,71,48,56
IE3,Lephiel,DF,tierra,58,67,62,65,65,80,48,59
IE3,Sachinel,MC,tierra,59,61,63,64,64,72,52,56
IE3,Wenel,MC,fuego,64,72,67,61,61,71,52,60
IE3,Theakston Plank,DL,aire,48,50,42,45,45,58,41,51
IE3,Ientel,MC,bosque,61,63,74,69,69,67,49,60
IE3,Nuel,MC,bosque,60,61,68,61,61,69,51,58
IE3,Gaiel,DL,aire,65,61,62,64,64,88,50,59
IE3,Sanctus,DL,bosque,71,64,76,62,62,69,51,60
IE3,Astaroth,PR,fuego,65,56,48,66,66,57,54,71
IE3,Bael,DF,tierra,65,69,47,71,71,56,50,77
IE3,Abigor,DF,aire,69,56,52,67,67,60,52,73
IE3,Ken Cake,DL,tierra,49,40,40,40,40,51,49,46
IE3,Behemoth,DF,bosque,66,72,48,66,66,61,54,78
IE3,Belial,DF,aire,69,68,50,50,50,66,52,74
IE3,Malphas,MC,aire,67,68,46,52,52,58,52,74
IE3,Glasya,MC,tierra,80,77,50,50,50,54,51,71
IE3,Jezebeth,MC,fuego,71,68,61,56,56,55,54,77
IE3,Arachne,MC,fuego,68,74,51,46,46,61,53,72
IE3,Thanatos,DL,bosque,73,75,46,46,46,70,49,71
IE3,Destra,DL,tierra,80,73,55,49,49,58,55,78
IE3,Mitch Grumble,MC,aire,48,48,43,48,48,40,46,41
IE3,Bart Grantham,PR,bosque,45,42,37,71,71,30,32,58
IE3,Joe Ingram,PR,fuego,44,51,52,68,68,47,57,78
IE3,Kendall Sefton,DF,aire,53,69,61,54,54,67,54,55
IE3,Jason Strike,DF,fuego,53,55,69,52,52,61,56,58
IE3,Norman Porter,DF,tierra,50,61,49,65,65,49,57,51
IE3,Maxwell Claus,DF,bosque,62,53,55,44,44,53,55,49
IE3,Percy Verens,DL,tierra,62,45,44,47,47,65,48,48
IE3,Bishop Carver,PR,aire,53,51,44,61,61,50,45,50
IE3,Skyler Styler,MC,bosque,47,58,49,48,48,58,48,52
IE3,Balen Straw,PR,tierra,53,54,54,57,57,53,39,55
IE3,Malachi Way,PR,bosque,44,44,51,62,62,50,60,50
IE3,Paul Kerface,PR,fuego,53,51,51,65,65,51,51,51
IE3,Chip Tatum,MC,aire,53,65,51,58,58,53,51,51
IE3,Rebus Stumper,MC,aire,41,65,41,63,63,40,39,40
IE3,Cutter Shorten,DF,tierra,65,65,43,63,63,39,39,41
IE3,Manny Pickles,DF,bosque,44,47,54,45,45,54,57,63
IE3,Campen Allerjee,DL,tierra,64,50,48,50,50,51,43,48
IE3,Climie Hills,PR,fuego,47,46,48,65,65,52,40,66
IE3,Earl Bird,PR,bosque,45,46,51,62,62,50,44,62
IE3,Walt Whittler,PR,aire,61,59,47,59,59,46,44,44
IE3,Merry Piper,DL,tierra,59,61,48,60,60,48,49,51
IE3,Bruce Chaney,MC,bosque,51,53,53,50,50,66,53,54
IE3,Traylor Beadle,MC,fuego,61,60,41,40,40,41,51,58
IE3,Doug Boateng,DL,aire,53,56,56,56,56,53,53,56
IE3,Fanny Oakley,DL,fuego,54,57,45,46,46,49,63,49
IE3,Bucky Colt,DL,bosque,63,57,56,57,57,53,55,56
IE3,Chuckie Roper,MC,tierra,58,61,53,54,54,56,54,53
IE3,Lucien Brightside,PR,aire,55,54,45,45,45,51,54,51
IE3,Caffrey Punt,PR,fuego,53,55,54,56,56,57,54,53
IE3,Debra Lee,DL,fuego,48,44,53,48,48,57,56,53
IE3,Goodie Touchouse,DF,bosque,50,59,52,60,60,53,39,51
IE3,Ray Pier,DL,aire,88,62,36,57,57,47,57,53
IE3,Jen Erris,PR,fuego,57,53,56,67,67,46,41,80
IE3,Jude Ellery,MC,tierra,51,82,53,51,51,53,56,54
IE3,Seamus Rock,DF,bosque,48,45,54,84,84,56,56,57
IE3,Leroy Rhymes,MC,aire,56,58,73,53,53,46,45,62
IE3,Tim Roubadour,MC,bosque,60,46,60,48,48,63,51,41
IE3,Matt Skerade,PR,fuego,42,66,59,60,60,60,60,58
IE3,Florence Tripps,DF,aire,47,57,54,55,55,57,44,55
IE3,Inke Marks,PR,fuego,60,61,62,59,59,62,59,60
IE3,Gary Baldi,DF,fuego,65,47,45,45,45,44,65,66
IE3,Bobby Peeler,MC,fuego,41,56,56,55,55,57,39,52
IE3,Mark Brand,DL,fuego,48,49,51,50,50,59,44,57
IE3,Hedwig Hodge,PR,tierra,51,51,53,55,55,65,47,48
IE3,Bill Mallard,DF,tierra,50,49,52,53,53,60,47,51
IE3,Roo Hopper,DF,tierra,51,50,50,53,53,59,45,50
IE3,Cole Bear,MC,tierra,49,51,51,54,54,62,46,53
IE3,Al Opino,PR,aire,54,54,53,56,56,57,56,53
IE3,Oz Tier,DF,fuego,47,60,44,58,58,54,50,56
IE3,Shelley Wordsworth,DL,fuego,63,46,44,46,46,44,48,48
IE3,Stu Potter,DF,aire,57,56,45,53,53,44,51,50
IE3,Bern Ballast,PR,fuego,50,49,61,58,58,59,53,50
IE3,Mildford Scott,MC,bosque,50,58,53,54,54,55,52,54
IE3,Heidi Rood,DF,tierra,45,48,62,44,44,59,45,44
IE3,Elvis Schumacher,MC,aire,45,62,45,48,48,48,46,62
IE3,Snezhana White,DL,fuego,45,47,44,45,45,44,45,47
IE3,Abel Forager,PR,aire,45,44,45,56,56,47,49,47
IE3,Will Wary,DF,bosque,53,53,52,56,56,48,58,51
IE3,Rocco Shale,MC,fuego,48,60,51,59,59,51,50,47
IE3,Bob Jobbe,DL,tierra,48,57,51,57,57,52,59,46
IE3,Lee Bei,PR,fuego,65,53,57,63,63,54,39,53
IE3,Quincy Wang,DL,aire,62,58,60,60,60,47,48,59
IE3,Dan Fei,DL,fuego,60,63,44,63,63,44,44,46
IE3,Liddy Gan,DF,tierra,58,45,53,59,59,47,44,44
IE3,Tom Bulldown,MC,tierra,53,54,54,55,55,54,43,53
IE3,Ria Vivalist,DL,aire,48,51,48,51,51,56,39,48
IE3,Sunniffa Scentgood,DL,bosque,57,48,51,48,48,48,41,53
IE3,Julia Mason,PR,fuego,50,48,51,54,54,51,41,67
IE3,Ria Carnival,PR,fuego,57,54,56,53,53,66,57,57
IE3,Lou Edmonds,DL,fuego,60,68,45,51,51,44,72,71
IE3,Gracey Grapples,DF,aire,56,55,56,66,66,61,57,54
IE3,Shep Woolacombe,DL,tierra,45,46,44,46,46,59,47,48
IE3,Sue Accharin,DF,tierra,40,39,41,67,67,62,39,46
IE3,Venus Demila,PR,fuego,53,55,56,57,57,54,57,56
IE3,Steven Nevets,DF,fuego,56,57,61,60,60,58,45,54
IE3,Gerald Gerund,PR,tierra,53,48,51,55,55,53,42,49
IE3,Tracy Tracker,PR,tierra,56,53,53,57,57,53,54,54
IE3,Bernadette Stoker,DL,fuego,81,62,42,39,39,65,65,46
IE3,Keshia Readingplace,MC,bosque,52,50,57,50,50,56,46,53
IE3,Sahara Kalahari,PR,fuego,55,56,57,54,54,53,41,54
IE3,Fala Polaris,DF,aire,42,41,53,56,56,53,63,54
IE3,Ian Flappable,DL,bosque,58,62,66,62,62,61,41,51
IE3,Penny Linguine,MC,fuego,55,53,54,60,60,53,53,42
IE3,Poppy Playhard,DF,fuego,51,39,66,75,75,56,56,51
IE3,Connie Fuchsia,DF,bosque,62,62,60,59,59,44,46,60
IE3,Baron Blackgold,MC,bosque,53,57,54,56,56,53,51,53
IE3,Cameron Morefield,MC,aire,59,56,58,52,52,48,52,72
IE3,Marty Oshker,DF,fuego,55,53,53,53,53,51,59,50
IE3,Nat Meg,MC,bosque,58,51,53,51,51,60,49,51
IE3,Eddy Steady,DL,tierra,80,81,43,53,53,56,66,66
IE3,Severin Volei,DL,tierra,63,77,53,45,45,54,57,50
IE3,Brava Hardy,DL,aire,73,53,53,42,42,56,54,63
IE3,Helmut Hoarder,DL,bosque,67,45,44,44,44,56,56,62
IE3,Strama daKoto,DL,fuego,58,52,48,50,50,50,52,54
IE3,Olaf Nobeard,DF,fuego,53,56,56,57,57,48,53,55
IE3,Gudrun Lodestone,DL,bosque,53,53,57,56,56,48,51,49
IE3,Carol Fairfoot,DL,tierra,59,60,55,56,56,57,46,49
IE3,Michael Shako,PR,aire,44,45,45,63,63,48,44,44
IE3,Direm Ederi,DL,tierra,56,53,57,53,53,57,56,55
IE3,Marina Coaster,DL,aire,58,60,44,47,47,56,44,45
IE3,Wowzer Bigtop,PR,aire,51,66,49,66,66,52,53,66
IE3,Derry Farmer,MC,bosque,51,48,52,50,50,67,52,49
IE3,Devlin Ogor,PR,fuego,76,82,45,57,57,55,39,56
IE3,Greg Bernard,DL,bosque,49,55,70,51,51,51,56,65
IE3,Fez Monkton,DL,bosque,53,57,53,53,53,57,41,57
IE3,Berthel Stagg,DF,bosque,48,49,51,54,54,67,50,51
IE3,Damon Sumner,DL,fuego,65,52,54,51,51,43,54,67
IE3,Anders Thettock,DL,tierra,57,57,50,51,51,48,51,50
IE3,Laititia Cheeseman,MC,bosque,57,53,52,56,56,48,51,50
IE3,Isodoura Bouquet,DF,aire,48,52,48,51,51,53,50,51
IE3,May Jarrett,DL,bosque,49,56,57,56,56,55,55,56
IE3,Des Einer,DL,tierra,63,53,54,57,57,57,49,54
IE3,Kev Fiyah,DF,aire,51,56,53,54,54,51,67,52
IE3,Shadi Mesmer,DF,tierra,53,51,51,60,60,51,65,51
IE3,Preston Digitator,DF,fuego,51,49,50,51,51,50,63,49
IE3,Roman Fawkes,PR,aire,53,52,51,59,59,48,64,51
IE3,Morty Portland,MC,tierra,49,63,51,51,51,51,51,49
IE3,Fabrice Pesci,DF,tierra,48,53,60,51,51,59,63,50
IE3,Boo Spector,DF,tierra,53,48,51,62,62,58,65,51
IE3,Cole Tivator,DF,bosque,51,51,48,53,53,55,64,51
IE3,Peter Banker,PR,aire,50,45,51,63,63,50,45,75
IE3,Blagun White,MC,tierra,56,48,50,48,48,51,64,51
IE3,Jeanie Tanner,MC,tierra,42,39,41,42,42,39,42,39
IE3,Monty Tasker,DF,fuego,51,48,51,54,54,49,65,48
IE3,Artie Xan,MC,tierra,48,51,54,50,50,51,67,50
IE3,Genghis Cohen,MC,bosque,56,56,57,53,53,66,57,64
IE3,Adam Venturus,DL,fuego,51,48,51,52,52,49,63,60
IE3,Zahida Zahid,DL,fuego,56,55,54,56,56,60,53,54
IE3,Zowie Trope,MC,aire,50,53,50,51,51,51,65,53
IE3,Roland Lex,DL,aire,60,61,57,48,48,54,44,54
IE3,Holly Marx,PR,aire,60,51,48,51,51,51,51,52
IE3,Springer Boreham,DL,aire,52,53,50,56,56,58,45,50
IE3,Kandhul Lai,DL,bosque,59,49,51,52,52,51,49,48
IE3,Kit Fischer,DF,bosque,60,60,60,61,61,67,60,60
IE3,Becks Binder,DL,bosque,60,60,58,60,60,60,62,60
IE3,Ralph Chasing,DL,tierra,58,60,58,62,62,58,60,60
IE3,Phil Debonair,MC,aire,50,56,48,54,54,63,53,50
IE3,Saul Tunk,MC,fuego,55,53,44,62,62,55,47,54
IE3,Si Sosman,PR,fuego,48,48,48,84,84,48,53,66
IE3,Aaron Gossamer,PR,aire,61,62,58,62,62,59,58,60
IE3,Pomponius Fanfair,MC,bosque,55,60,57,53,53,59,54,53
IE3,Fanella Waftgood,MC,bosque,41,65,39,62,62,32,39,66
IE3,Irina Swift,DL,bosque,57,53,53,57,57,55,42,56
IE3,Rick Shaw,DF,tierra,55,56,55,54,54,56,39,55
IE3,Montaine Skalin,DL,tierra,65,60,57,42,42,61,55,62
IE3,Meowlinda Purrsival,DF,tierra,48,48,48,60,60,42,39,50
IE3,Rune Sigilsson,DL,aire,64,58,56,57,57,44,47,54
IE3,Onslow Mastick,DL,fuego,56,54,44,54,54,45,44,45
IE3,Blowie Armstraw,MC,bosque,47,46,54,57,57,55,44,56
IE3,Paddy Filler,DF,bosque,46,46,44,44,44,57,47,54
IE3,Avid Peddler,DL,bosque,54,51,51,53,53,62,52,49
IE3,Woody Prince,DF,aire,47,56,49,59,59,48,52,48
IE3,Demerara Kane,DL,aire,63,63,56,67,67,55,42,42
IE3,Tiny Jetson,DL,tierra,63,63,56,54,54,53,43,54
IE3,Alan Most,DF,tierra,45,40,42,38,38,44,61,43
IE3,Joe Java,MC,tierra,56,64,54,63,63,56,51,56
IE3,Wulf Blackbean,DF,aire,60,58,59,62,62,60,43,48
IE3,Neville Boyle,DL,bosque,62,59,56,53,53,54,53,55
IE3,Ameen Abel,DF,bosque,51,50,48,53,53,50,60,48
IE3,Bombasta Flamboyanzi,DL,fuego,56,56,57,54,54,66,57,56
IE3,Fada Prendi,DL,aire,49,51,48,51,51,53,52,63
IE3,Bella Baker,DL,fuego,66,51,50,52,52,51,48,50
IE3,Olivia Palme,MC,tierra,57,65,57,57,57,54,54,57
IE3,Gustav Weathervane,DF,aire,56,54,60,65,65,80,40,57
IE3,Grover Noggin,MC,bosque,49,71,53,51,51,65,57,54
IE3,Blazer Firefoot,PR,fuego,63,57,56,78,78,57,39,65
IE3,Adam Montayne,DL,tierra,65,80,39,40,40,66,42,56
IE3,Chauncey Slinka,MC,bosque,58,63,58,58,58,58,60,60
IE3,Leighton Bolt,DF,aire,60,59,60,65,65,59,60,58
IE3,Lucien Thrope,PR,fuego,48,51,40,57,57,63,60,51
IE3,Lenton Gouger,DF,fuego,52,49,51,53,53,52,51,53
IE3,Paul Caperock,DF,aire,54,50,46,63,63,58,48,53
IE3,Titania Khamun,MC,bosque,48,54,50,50,50,40,67,39
IE3,Eveline Veitch,MC,fuego,50,51,52,51,51,48,51,63
IE3,Eldritch Priest,PR,tierra,61,61,58,59,59,41,61,58
IE3,Gene Bulge,DL,aire,63,48,50,48,48,50,52,45
IE3,Candy Reviva,DF,bosque,53,55,53,57,57,55,48,51
IE3,Pacey Mack,PR,bosque,50,48,50,48,48,46,46,56
IE3,Anil Latikal,DF,tierra,47,44,44,44,44,48,48,47
IE3,Indy Ferrante,MC,aire,51,56,51,48,48,50,46,62
IE3,Stan Tistischen,DL,bosque,54,52,50,52,52,48,45,58
IE3,Simon Borg,DF,aire,49,53,53,53,53,51,48,58
IE3,Clark Phylen,DL,bosque,57,56,56,53,53,56,45,56
IE3,Gram Vineela,MC,bosque,54,62,57,55,55,55,50,62
IE3,Yasser Rightaway,PR,aire,54,51,57,67,67,57,53,49
IE3,Adora Shivers,MC,aire,46,44,52,48,48,60,51,51
IE3,Roland Allardyce,DL,bosque,59,50,48,49,49,45,47,48
IE3,Lacy Cagney,DF,aire,53,53,56,56,56,55,53,53
IE3,Julius Molehill,DF,aire,53,48,68,48,48,55,49,68
IE3,Justice Gavel,DF,bosque,49,51,51,51,51,51,44,48
IE3,Raleigh Greenstreet,DL,aire,64,51,48,51,51,64,46,56
IE3,Melody Toontune,DF,bosque,49,51,48,48,48,50,58,57
IE3,Zip Windrush,DL,aire,39,77,77,77,77,62,41,66
IE3,Buster Lungs,DL,fuego,62,56,56,49,49,57,48,62
IE3,Stanza Verse,MC,tierra,53,58,50,48,48,50,51,53
IE3,Dextra Gleeson,DL,bosque,48,57,50,51,51,56,50,51
IE3,Aidull Wanabi,DL,bosque,60,53,56,56,56,57,53,55
IE3,Earle Humble,DF,aire,57,58,59,62,62,59,53,60
IE3,Rich Fowler,PR,fuego,51,51,56,48,48,53,56,53
IE3,Rio Shoring,DF,tierra,62,62,44,62,62,45,46,45
IE3,Joy Seeker,DL,fuego,48,44,53,44,44,53,56,55
IE3,Haydn Woe,MC,bosque,44,60,48,44,44,44,47,47
IE3,Levi Atherton,DF,aire,62,61,60,62,62,61,53,57
