nombre,posicion,juegos,ATT,CTL,DEF
Rich Fowler,PR,IE3,32,33,64
Richard Roake,PR,GO1 GO2 GO3,33,36,83
Richard Trogg,DL,IE2 IE3,66,67,53
"Rick ""R-White"" Whitehurst",MC,GO3,64,80,48
"Rick ""Rickshaw"" Shaw",DF,GO2,56,62,87
Rick Hatter,DL,IE1 IE2 IE3,71,74,51
Rick Shaw,DF,IE3,54,60,67
Rick Tangle,MC,GO1 GO2 GO3,68,70,53
Rick Warwick,DL,GO2 GO3,74,62,38
Rick Whited,MC,GO1 GO2 GO3,63,77,52
Rick Whitehurst,MC,GO1,68,81,50
Ricky Charmers,DL,IE1 IE2 IE3,67,66,48
Ricky Clover,DF,IE1 IE2 IE3,52,60,66
Ricky Shea,MC,GO1 GO2 GO3,60,68,62
Ricky Shee,DF,GO1 GO2 GO3,46,52,73
Riff Ormd,MC,GO1 GO2 GO3,66,75,45
Rihanna Lin,MC,GO1 GO2 GO3,67,77,49
Rihm,DL,GO3 IE2,74,74,48
"Riku ""Pants"" Matsushita",DF,GO2 GO3,55,64,79
Riku Matsushita,DF,IE3,46,59,74
Riku Ryu,MC,IE3,66,79,56
Riley Jamm,DL,IE2 IE3,76,72,49
Ringo Saturn,PR,GO1 GO3,28,30,80
Ringo Spinning,PR,IE1 IE2 IE3,34,34,74
Ringo Stagg,DF,IE1 IE2 IE3,56,63,74
"Rio ""Samba"" Sands",DL,GO3,72,63,38
Rio Sands,DL,GO1,71,62,39
Rio Shoring,DF,IE3,57,57,72
Rip Airman,DF,IE1 IE2 IE3,47,58,67
Rip Winkle,MC,IE1 IE2 IE3,75,68,64
Risako Sugaya,MC,IE3,55,76,40
Rita Bloggs,DL,GO1 GO2 GO3,73,63,40
Rith McCal,PR,GO1 GO2 GO3,28,31,76
River Willows,MC,GO1,67,65,72
Ro St Nutts,PR,GO1,32,36,78
Ro St. Nutts,PR,GO2 GO3,32,34,78
Rob Anchor,DF,IE1 IE2 IE3,59,64,69
Rob Burnsides,DF,IE1 IE2 IE3,47,62,73
Rob Cardson,DF,IE2 IE3,60,68,86
Rob Crombie,PR,IE1 IE2 IE3,29,31,60
Rob Crusoe,DF,GO1 GO2 GO3,50,64,66
Rob Freeby,DL,IE1 IE2 IE3,73,64,52
Rob O'Meca,PR,GO1 GO2 GO3,30,37,78
Rob Ottley,MC,IE1 IE2 IE3,57,69,52
Rob Ottman,PR,IE1 IE2 IE3,35,33,64
Rob Otts,PR,IE2 IE3,27,28,62
Rob Stark,DL,GO3,74,66,35
Rob Zervatory,DL,IE1 IE2 IE3,74,67,45
Robbie Tout,PR,GO1 GO2 GO3,29,33,75
Robert Affet,DL,GO2,72,69,35
Robert Affett,DL,GO1 GO3,74,68,36
Robert Lee,DL,GO1 GO3,74,70,35
Robert Mayer,MC,IE1 IE2 IE3,67,70,55
Robert Silver,DF,IE1 IE2 IE3,45,46,60
Robert Skipolson,MC,IE2 IE3,68,72,54
Roberto Torres,MC,IE3,79,79,70
Robin Catching,PR,IE1 IE2 IE3,30,35,64
Robin Cruise,PR,IE1 IE2 IE3,37,31,75
Robin O'Cruise,MC,GO1 GO2 GO3,69,79,44
Robin Sherwood,DL,IE1 IE2 IE3,63,72,52
Robin Traylor,MC,IE2 IE3,69,80,67
Robot B,MC,IE3,74,75,56
Robot C,DF,IE3,54,63,75
Robot F,DL,IE3,74,74,50
Robot G,MC,IE3,72,71,67
Robot K,DL,IE3,72,71,45
Robot L,DL,IE3,78,67,47
Robot O,MC,IE3,64,74,60
Robot P,DF,IE3,54,55,75
Robot S,PR,IE3,35,36,78
Robot T,DF,IE3,58,56,77
Robot V,DF,IE3,53,59,80
Robyn Weaver,PR,GO2 GO3 IE2 IE3,28,27,70
Rocco Shale,MC,IE3,60,70,60
Rock Poulon,PR,IE2 IE3,31,36,72
Rock Scowlon,DF,IE2 IE3,44,52,69
Rocky Black,PR,IE2 IE3,38,39,83
Rocky McCanns,DF,GO1 GO2 GO3,54,63,76
Rocky Rackham,DF,IE1 IE2 IE3,51,56,61
Rocky Rollans,DF,IE1 IE2 IE3,58,68,75
Rocky Shears,PR,IE1 IE2 IE3,35,37,81
Rocky Zine,DL,GO1 GO2 GO3,73,60,35
Rod Entwhistle,PR,IE1 IE2 IE3,38,32,75
Rod Headstock,PR,IE1 IE2 IE3,34,31,62
Rod Opsin,DL,IE1 IE2 IE3,71,66,42
Rod Sweeper,DL,IE2 IE3,72,70,52
Rodh,MC,GO2 GO3,63,80,54
Roger Jolly,DF,GO1 GO2 GO3,57,58,64
Roger Pialat,PR,IE3,31,42,82
Roger Rocket,DF,IE1 IE2 IE3,40,46,68
Rokah,MC,GO2 GO3,64,76,57
"Roland ""RoDent"" Dent",DF,GO2 GO3,46,52,70
Roland Allardyce,DL,IE3,70,60,37
Roland Climbstein,DL,IE2 IE3,74,72,48
Roland Dent,DF,GO1,56,64,74
Roland Lex,DL,GO2 GO3 IE3,74,70,36
Roland Netland,DF,GO1 GO2 GO3,46,55,72
Roland Pｺrec,MC,IE3,71,75,63
Rolanda Tempest,MC,GO1 GO2 GO3,67,78,49
Roleia Orbes,MC,GO3,73,78,55
Rolf Howells,DF,IE1 IE2 IE3,47,62,82
Rollo Twain,DF,GO1 GO2 GO3,55,62,72
Rolly Kerr,MC,IE1 IE2 IE3,60,77,46
Roma Nishiki,MC,GO3,74,77,59
Roman Ballista,MC,GO1 GO2 GO3,68,73,56
Roman Blac,DF,IE2 IE3,56,70,74
Roman Candler,MC,IE1 IE2 IE3,61,71,46
Roman Fawkes,PR,IE3,32,31,72
Roman Kandel,MC,IE2 IE3,70,72,52
Romeo,PR,GO2 GO3,32,35,80
Romeo Fitzroy,MC,GO1 GO2 GO3,68,79,56
Romeo Montague,PR,IE1 IE2 IE3,35,37,71
Romeo Wheedler,MC,GO1 GO2 GO3,62,81,49
Romuald Huysmans,MC,IE3,72,74,54
Romulus Fulmen,MC,GO1 GO2 GO3,65,75,47
Ron Away,DL,IE1 IE2 IE3,62,55,41
Ron Flappibal,DF,GO1 GO2,45,52,82
Ron Innwater,DF,GO2 GO3,54,62,85
Rondula Flehl,MC,GO3,74,87,61
Ronny Knowles,DF,IE1 IE2 IE3,53,58,70
Ronny Metcalf,DL,IE3,77,81,46
Ronny Metcalf,MC,IE3,84,81,53
Ronny O'Mania,DF,IE1 IE2,58,62,68
Ronny O’Mania,DF,IE3,55,59,67
Roo Hopper,DF,IE3,49,56,66
"Rook ""R-Black"" Blackside",MC,GO2 GO3,62,78,56
Rook Blackside,MC,GO1,65,79,50
Roost Dubois,DL,GO3,75,61,31
Ropert Chapp,DF,IE1 IE2 IE3,55,61,72
"Rory ""Stripes"" Tigre",DL,GO3,75,75,49
Rory Boomer,MC,IE1 IE2 IE3,77,72,56
Rory Circles,MC,IE1 IE2 IE3,56,60,53
Rory Polisher,PR,IE1 IE2 IE3,30,37,61
Rory Tigre,DL,GO1 GO2,74,78,50
Rosa Welle,DL,GO1 GO2 GO3,74,62,36
Rose Bedd,MC,IE2 IE3,74,66,67
Rose Pinkpetal,DF,IE2 IE3,53,68,72
Rose Snelgrove,DF,IE2 IE3,51,56,61
Roseo Diamante,DF,IE3,40,47,77
Rosie Redd,MC,GO1 GO2 GO3,67,82,65
Ross Seption,DF,GO1 GO2 GO3,47,59,77
Rosso Granato,MC,IE3,81,69,64
Rosy Roker,DF,IE2 IE3,47,61,68
Rowan Beltzer,DF,IE2 IE3,56,66,73
Roy Daring,DL,IE3,72,72,37
Roy Diggins,DF,IE2 IE3,49,60,68
Roy Ellway,DF,IE3,42,51,60
Roy Plimsole,PR,IE1 IE2 IE3,30,35,68
Ruben Lamp,DF,GO1 GO2 GO3,45,52,80
Ruby Catbear,MC,GO1 GO2 GO3,62,72,45
Rudolph Rainder,DF,IE1 IE2 IE3,44,46,67
Rudowashi,DF,GO3,52,61,77
Rudra Ardo,DF,GO3,59,65,85
Rudy Blush,PR,GO1 GO2 GO3,31,32,77
Rudy Stemper,MC,IE2 IE3,60,64,50
Ruff LeGrand,PR,GO2 GO3,30,32,83
Ruff Weedon,DL,GO1 GO2 GO3,80,63,33
Rufus Brunt,PR,GO1 GO2 GO3,28,32,75
Rufus Judge,DL,IE1 IE2 IE3,66,67,47
Ruger Baran,DL,GO3,80,77,52
Rumer ReVeale,DL,GO1 GO2 GO3,81,73,35
Rundeep Stillwater,DF,GO1 GO2 GO3,48,54,82
Rune Sigilsson,DL,IE3,75,67,46
Rupert Spiers,MC,IE1 IE2 IE3,68,79,71
Rush Tooset,MC,IE1 IE2 IE3,76,68,63
Russell Walk,DF,IE1 IE2 IE3,57,60,68
Russo Rosmarus,DL,GO2 GO3,76,70,38
Rustan Qasimov,MC,GO3,71,74,55
Rusty Spoakes,PR,IE1 IE2 IE3,25,26,71
Ruth Byron,DL,GO1 GO2,76,64,48
Ruth Karnes,MC,IE2 IE3,68,70,62
Ruugaa,DF,GO3,55,61,77
Ry Sling,DF,IE1 IE2 IE3,49,63,63
Ryan Ferry,DL,IE1 IE2 IE3,69,64,36
Ryan HayBosque,DF,GO2,46,53,69
Ryan Haywood,DF,IE2 IE3,50,56,67
Ryan O'Laugh,DF,GO2 IE2,51,56,72
Ryan O’Laugh,DF,IE3,50,58,67
Ryan Tamer,MC,GO1 GO2 GO3,64,77,50
Ryan Tappin,MC,IE2 IE3,80,68,54
Ryder Waverly,MC,IE1 IE2 IE3,58,60,59
Ryder Wheeling,DF,IE1 IE2 IE3,54,55,61
Rydoras,MC,GO3,72,81,64
Ryo Terada,PR,GO2 GO3,32,37,84
Ryoma Nishiki,MC,GO1 GO2,74,78,61
Ryoma Sakamoto,MC,GO2 GO3,70,76,62
Ryota Tsutsui,DL,GO1,89,63,40
Ryuun Cho,DL,GO2 GO3,84,78,47
SARU,DL,GO3,82,79,50
Saber Sabel,DF,GO3,58,62,80
Sable Tatter,DL,GO2 GO3 IE2 IE3,73,74,44
Sabrina Carow,DF,IE2 IE3,60,60,71
Sabrina Passman,DL,IE2 IE3,79,76,56
Sachinel,MC,IE3,73,80,68
Sadey Stewer,MC,IE2 IE3,70,70,54
Sael,DL,GO2 GO3,80,74,46
Sagaminator,DL,GO2 GO3 IE1 IE2 IE3,81,73,45
Sage Wisdom,MC,IE1 IE2 IE3,63,74,55
Sahara Kalahari,PR,IE3,35,36,69
Sahasra,DF,GO2 GO3,54,56,74
Said Ashraf,DL,GO3,78,73,48
Sail Bluesea,DL,GO2 GO3 IE1 IE2 IE3,72,75,44
Sajoodo,MC,GO3,71,74,57
Saki Shimizu,PR,IE3,33,32,85
"Sakura ""Sasori"" Rin",PR,GO3,27,25,77
Sal Armando,MC,GO1 GO2 GO3,56,68,41
Sal Curie,DF,IE1 IE2 IE3,49,59,66
Sal Hughes,DL,GO1 GO2 GO3,78,69,42
Salfer Berg,DL,GO3,78,74,50
Sally Honeywell,MC,GO1 GO2 GO3,61,79,47
Sally Tare,MC,GO2 GO3 IE2 IE3,64,69,48
Salvador Addin,MC,GO2,61,62,60
Salvador Addin,PR,GO1 GO2 GO3,32,35,71
Sam Aritan,MC,IE1 IE2 IE3,62,67,46
Sam Arritan,DL,GO1 GO2 GO3,74,75,45
Sam Banks,MC,IE2 IE3,64,62,76
Sam Bournes,MC,GO1 IE3,72,76,55
Sam Firman,PR,IE1 IE2 IE3,36,34,69
Sam Fitspire,PR,IE1 IE2 IE3,35,35,71
Sam Gale,PR,GO2 IE1 IE2 IE3,31,36,66
Sam Idol,PR,IE1 IE2 IE3,36,36,69
Sam Kincaid,MC,GO1 GO2 GO3 IE1 IE2 IE3,71,71,53
Sam Murray,DF,IE1 IE2 IE3,60,52,76
Sam O'Reilly,MC,IE1 IE2,70,62,42
Sam O’Reilly,MC,IE3,67,62,44
Sam Samurai,DL,IE1 IE2 IE3,72,72,49
Sam Which,PR,IE1 IE2 IE3,40,38,72
Sam Willing,DF,GO2 GO3 IE2 IE3,50,62,72
Samantha Moonlight,DL,GO3 IE1 IE2 IE3,70,66,40
Samey Kondo,DL,GO2 GO3,74,66,35
Samguk Han,PR,GO1 GO2 GO3,28,31,79
Sammy Salter,PR,GO1 GO2 GO3,31,33,83
Samson Bigglesworth,PR,GO1 GO2 GO3,28,30,78
Samuel Buster,MC,IE1 IE2 IE3,66,65,47
Samuel Mayo,DL,IE3,77,88,32
Samuel Peeps,DF,IE1 IE2 IE3,50,61,74
Sanctus,DL,GO1 IE3,80,72,50
Sandi Bay,DF,GO3,45,53,74
Sandou Ritsuyo,DL,GO3,78,75,46
Sandra Mudd,DL,IE2 IE3,66,73,36
Sandy Beecher,DL,IE1 IE2 IE3,70,69,46
Sandy Dryhill,MC,GO1 GO2 GO3,67,74,50
Sandy Hope,DF,IE1 IE2 IE3,60,53,76
Sandy Insolls,MC,IE1 IE2 IE3,57,62,52
Santelmo Phyre,MC,GO1 GO2,66,76,62
"Santelmo Phyre ""Elmo""",MC,GO3,62,75,60
"Sapp ""Sapphire"" Hirell",DF,GO3,48,61,72
"Sapp ""Sappir"" Hirell",DF,GO2,50,62,72
Sapp Hirell,DF,GO1,56,68,74
Sapta,MC,GO2,70,77,58
Sarana Kukri,MC,GO3,60,78,47
Sarichi Ruusan,MC,GO3,69,76,50
Sarit Charat,MC,GO3,71,77,56
Sas,MC,GO2 GO3,63,74,52
Sascha Kotch,DF,GO1 GO2 GO3,49,53,74
Sascha Powder,PR,IE1 IE2 IE3,29,26,71
"Saskia ""Bubbles"" Fresh",MC,GO2 GO3,61,76,58
Saskia Fresh,MC,GO1,67,75,67
Sasu K,DF,GO3,44,56,78
Sata,PR,GO2 GO3,30,34,79
"Sato ""Satie"" Eriko",MC,GO3,63,70,50
Saul Dowd,DF,IE1 IE2 IE3,51,60,67
Saul Durban,DF,GO1 GO2 GO3,48,52,77
Saul Hermit,MC,GO1 GO2 GO3,61,78,43
Saul Première,MC,GO2 GO3,63,76,52
Saul Searcher,DF,IE1 IE2 IE3,47,62,71
Saul Tunk,MC,IE1 IE2 IE3,64,65,60
Sayer Lemon,DF,IE1 IE2 IE3,50,61,66
Sayid Armand,MC,IE3,67,71,74
Sayo Nakamise,DF,GO2 GO3,48,56,75
Scaber Enoki,DL,IE3,73,71,33
Scally Wagg,MC,GO1 GO2 GO3,70,77,56
Scamp Shrimplin,PR,IE1 IE2 IE3,31,37,63
Scaris Cowler,DL,GO1 GO2 GO3,77,63,41
Scarlett Strands,DL,GO1 GO2,72,64,44
Scean Spector,DF,IE1 IE2 IE3,42,45,66
Schemer Guile,DL,GO3,76,72,42
Scor Pion,DL,GO3,74,70,50
Scorpia Venin,PR,GO2 GO3 IE3,34,34,79
Scot Chopper,DF,IE1 IE2 IE3,43,45,70
Scot Enguard,DF,IE1 IE2 IE3,60,63,71
Scott Amundsen,DL,IE3,66,66,45
Scott Banyan,DF,GO1 GO2 GO3 IE2 IE3,53,64,79
Scott Chegwin,DL,GO2 GO3,72,64,33
Scott Springer,DL,IE1 IE2 IE3,80,70,42
Scott Tickle,DF,IE2 IE3,50,62,72
Scotty O'Brien,DF,GO1 GO2 GO3,46,48,79
Scout Messenger,DF,IE1 IE2 IE3,61,62,69
Scrap Salvadge,PR,IE1 IE2 IE3,34,35,62
Seamus Rock,DF,IE3,47,53,89
Sean Ashford,DF,IE3,63,67,75
Sean Lavender,DL,IE1 IE2 IE3,74,67,47
Sean Muller,DF,GO1 GO2 GO3,44,47,78
Sean Snowfield,MC,IE2 IE3,66,76,76
Sean Trawler,MC,IE1 IE2 IE3,68,71,55
Sean Wujing,DF,IE3,53,57,73
Seats,DF,IE2,61,63,76
Seb Rosa,DF,GO1 GO2 GO3,47,60,79
Sedgley Scofield,DL,IE3,77,82,42
Sei Lightning,MC,GO1 GO2 GO3,63,80,54
Seiji Sato,PR,GO1,29,32,83
Seiyo Choro,PR,GO3,30,35,77
Sekie,DF,GO3,57,56,79
Sekka,DF,GO3,53,58,78
Selma Heaver,PR,IE2 IE3,28,34,62
Selwyn Crawler,MC,GO1 GO2 GO3,62,71,46
Sempiterno Bliss,MC,GO1 GO3,64,78,59
Sendai Hiroaki,MC,GO3,62,69,56
Seneca,DL,GO2,76,68,46
Seneca Herrmann,DL,GO1 GO3,76,65,46
Senji Kudo,MC,GO2 GO3,66,74,50
Senjiro Kohama,DF,GO2,47,49,79
Senkii Yakubanrai,DL,GO3,73,71,37
Senkuro Hajime,DL,GO2,76,72,44
Senrai Mitsuhide,DF,GO3,48,61,75
Sentoku Masaki,DL,GO3,77,72,48
Senzo Takamori,DL,GO2 GO3,72,64,36
Seo Yeong-Jin,DF,GO3,47,53,77
Sepia Bartletti,MC,GO1 GO2 GO3,69,83,68
Serei Kazutoyo,PR,GO3,26,30,75
Seren Melvil,MC,GO3,71,84,60
Serena Besse,MC,GO3 IE2 IE3,72,78,64
Serena Halcyon,MC,GO1 GO2 GO3,60,72,59
Serge Major,DF,IE3,42,70,78
Serge Noir,DL,GO3,82,75,46
Sergei Chernov,DF,GO3,56,64,78
Sergio Pｺrez,MC,IE3,59,74,75
Servilius Jeeves,PR,IE3,29,40,79
Seth Hedges,MC,IE3,61,70,60
Seth Paynter,MC,GO2 GO3 IE3,55,66,48
Sett Lightning,DF,GO1 GO2 GO3,55,68,87
Sevan Basha,DL,GO3,76,74,42
"Severin ""Volley"" Volei",DL,GO2 GO3,74,70,40
Severin Volei,DL,IE3,74,82,35
Seward Hayseed,DF,IE1 IE2 IE3,42,59,83
Seymour Hillman,PR,GO3 IE1 IE2 IE3,37,40,80
Seymour Senary,DL,IE1 IE2 IE3,63,70,44
Shadi Mesmer,DF,IE3,51,54,73
Shadow Cimmerian,DL,GO1 GO2 GO3 IE1 IE2 IE3,75,79,52
Shady Shwartz,MC,GO1 GO2 GO3,70,72,49
"Shah ""Shallot"" Lott",PR,GO3,29,32,77
Shah Lott,PR,GO1 GO2,30,34,79
Shai Klopps,DF,GO1 GO2 GO3,48,47,79
Shakir Zahar,DF,GO3,50,57,77
Sham Spike,MC,IE1 IE2 IE3,69,68,54
Shane Pierce,MC,IE3,66,72,42
Shar-qiya Waheeba,DL,GO3,75,72,48
Sharkey Gobble,DF,IE1 IE2 IE3,52,62,71
Shaun Asparr,MC,GO1 GO2 GO3,64,72,51
Shaun Bonce,MC,GO1 GO2,66,78,49
Shaun Bonnie,DF,IE2 IE3,44,48,62
Shaun Imago,DF,IE1 IE2 IE3,40,45,66
Shaun Staid,PR,IE1 IE2 IE3,28,39,71
Shaura.,DL,GO3,74,68,44
Shawn Broker,PR,IE1 IE2 IE3,27,36,66
Shawn Froste,DF,IE2 IE3,63,70,76
Shawn Froste,DL,GO1 GO2 GO3 IE2 IE3,79,78,49
Shawn Princeton,MC,IE3,63,84,59
Shay Chez,MC,IE1 IE2 IE3,67,75,59
Shay Diebold,DL,IE2 IE3,74,72,41
Sheenai,DF,GO2 GO3,52,60,76
"Sheldon ""Trot"" Myrtle",PR,GO3,28,35,75
Sheldon Bugg,DF,GO1 GO2 GO3,47,60,78
Sheldon Myrtle,PR,GO1 GO2,29,36,77
Shelley Wordsworth,DL,IE3,72,55,34
Shem Bassey,DF,IE1 IE2 IE3,51,56,71
Shemmy Ramis,MC,IE1 IE2 IE3,70,72,60
"Shep ""Panurge"" Woolacombe",DL,GO2,73,61,36
Shep Shank,DL,IE1 IE2 IE3,65,70,42
Shep Woolacombe,DL,GO3 IE3,66,60,34
Sherlock Sagers,PR,IE2 IE3,38,28,75
Shigror,DL,GO3,77,75,48
Shijuu Hachikuse,MC,GO3,64,70,54
Shilo Placidus,DL,GO1 GO2 GO3,72,67,43
Shinjami,MC,GO3,68,76,57
Shinken Gaku,DL,GO2 GO3,76,70,38
Shinkiri,DF,GO3,60,68,87
Shinsa,DL,GO3,76,71,43
Shinsen Tasuke,DL,GO3,76,70,45
Shintaro Nakaoka,MC,GO2 GO3,66,82,62
Shintou Kyou,DF,GO3,48,62,73
Shirakaba Yumi,DL,GO3,81,78,44
Shirasagi Hiro,PR,GO3,28,32,77
Shirato Kiyoshirou,DL,GO3,70,75,46
Shirley Ladyman,DF,IE1 IE2 IE3,45,45,65
Shirley Stevens,DF,IE2 IE3,60,62,72
Shirly Quirk,DF,IE2 IE3,42,52,64
Shirut Deigan,DL,GO3,71,59,41
Shishimaru,DF,GO2 GO3,54,56,77
Shiv Allrie,MC,GO1 GO2 GO3,67,76,47
Shiyouba,DF,GO3,48,56,76
Shogini Mary,DF,GO3,49,60,84
Shona Shopbell,PR,GO2 GO3 IE2 IE3,36,34,74
Shortcake Holmes,DF,GO1 GO2 GO3,50,54,76
Shu Maimai,MC,IE2 IE3,76,62,66
Shun,MC,GO3,62,69,55
Shunsuke Aoyama,DL,GO3,69,63,38
Shunsuke Aoyama,MC,GO1 GO2,64,71,60
Shuuse Kiikairo,PR,GO3,31,34,77
Shylock Watson,DF,IE1 IE2 IE3,42,45,60
Si Sosman,PR,GO2 GO3 IE3,30,30,81
Siaane Mone,PR,GO3,31,35,77
Siarti Tivi,DF,GO1 GO2 GO3,54,65,75
Sibylle Equinox,DL,GO1 GO2 GO3,68,64,38
Sid Parting,DF,IE1 IE2 IE3,62,60,76
Sid Safehouse,DF,IE2 IE3,57,65,78
Sid Steppe,MC,GO1 GO2 GO3,60,79,49
Sid Viper,MC,GO2,68,82,66
Sidern,DL,IE2,67,77,42
Sidney Cal,MC,GO1 GO2 GO3,64,72,52
Sierra,MC,GO2 GO3,72,84,59
Sigfryd Roi,DF,GO1 GO3,52,60,72
Sigmund Wayfinder,DL,IE3,75,67,53
Siid Sinapis,PR,GO2 GO3,30,32,81
Silas Andice,PR,GO1 GO2 GO3,30,36,80
Silas Scrooge,DF,IE1 IE2 IE3,64,70,75
Silica Gel,DF,GO3,46,59,77
Silke Coombe,MC,GO1 GO2 GO3,63,70,52
Silvain Hache,DL,GO2 GO3,78,80,42
Silver Platt,DF,IE1 IE2 IE3,53,59,66
Silvia Bosques,PR,GO2,28,30,80
Silvia Woods,PR,GO1 GO3 IE2 IE3,27,34,77
Silvia Woods Adulta,PR,GO3,30,31,81
Silvio Di Fence,DL,GO1 GO2 GO3,73,64,44
Sim Cebus,MC,GO2,69,76,59
Sim Cebus,PR,IE2 IE3,44,38,80
Sim Cope,DF,IE1 IE2 IE3,45,62,69
Sim Pathy,DF,IE1 IE2 IE3,67,61,61
Sim So-Yeon,DL,GO3,75,72,41
Simeon Ayp,DL,GO2,83,79,49
Simeon Squareyes,DL,IE2 IE3,74,74,43
Simon Borg,DF,IE3,48,56,67
Simon Calier,PR,IE1 IE2 IE3,31,27,79
Simon Cleric,PR,GO1 GO2 GO3,28,31,78
Simon Stryker,PR,IE1 IE2 IE3,30,37,63
Sin Woo-Jin,DF,GO3,44,53,74
Sinbad Saylor,DF,GO1 GO2 GO3,53,63,72
Singer Long,DL,GO2,72,71,36
Singer Long,PR,GO1 GO2 GO3,27,29,76
Sinope Rinoa,DF,GO3,56,58,77
Siria Chattsley,DL,IE2 IE3,72,78,53
Sirius Buff,DF,GO1 GO2 GO3,45,48,75
Sirius Pounding,MC,IE3,74,70,42
Sirius Starsky,DF,GO1 GO2 GO3,45,62,67
Sita Square,MC,GO1 GO2 GO3,70,71,59
Sithri Peon,DF,GO1 GO2 GO3,47,50,72
Siyabonga Mahlangu,MC,IE3,71,71,54
Skeet Blaston,MC,IE2 IE3,66,66,60
Skeeter Hawk,MC,GO1 GO2 GO3,62,65,56
Skie Blue,PR,GO1 GO2 GO3,29,33,81
Skie Blue Galaxy,MC,GO3,64,77,57
Skinny,DF,GO2 GO3,54,62,78
Skip Docker,PR,IE2 IE3,42,40,76
Skip Flashman,DF,GO3,48,55,72
Skip Rooter,MC,IE1 IE2 IE3,71,69,62
Skip Sofrenic,MC,IE1 IE2 IE3,68,71,62
Skip Vinall,PR,IE2 IE3,40,38,78
Skylar Lepton,DF,GO1 GO2 GO3,50,58,74
Skyler Styler,MC,IE3,58,70,46
Slim Lanky,PR,IE1 IE2 IE3,27,26,70
Slim Pointer,MC,GO1 GO2 GO3,64,77,56
"Sloan ""Henge"" Hinge",DL,GO2,77,70,43
Sloan Hinge,MC,GO3,78,69,53
Sloan Steddy,MC,GO1 GO2,63,72,58
Slot MacHines,DF,IE1 IE2 IE3,63,71,78
Sludo,DF,GO3,50,56,76
Sly O'Hands,PR,IE1 IE2,36,42,82
Sly O’Hands,PR,IE3,35,40,78
Sly Sundice,MC,GO1 GO2 GO3,70,81,57
Sly Winker,DF,IE1 IE2 IE3,43,46,69
Smarty,DF,GO2 GO3,52,48,78
Smebamy,DL,GO3,74,71,51
Smiley,DF,GO2 GO3,52,60,74
Snaker,MC,GO3,67,81,65
"Snap ""Shutter"" Breakwater",DL,GO2,70,72,45
Snap Breakwater,DL,GO1 GO3,70,72,45
Snapper Krabbie,PR,GO1 GO2 GO3,31,32,76
"Snezhana ""Snowy"" White",DL,GO2,73,68,33
Snezhana White,DL,GO3 IE3,66,62,32
Snorri Sloth,DF,GO1 GO2 GO3,51,57,74
Snowy Bergman,DL,IE3,76,70,46
Socrat Eiss,DF,GO1 GO2 GO3,45,57,70
Sof,MC,GO3,70,78,61
Sofia Brashier,DL,IE2 IE3,71,77,59
Sog Galily,DF,GO3,49,57,79
Soji Okita,DL,GO2 GO3,82,82,40
Sokichi Kitagami,DF,GO2 GO3,52,58,74
Sol Crater,DL,IE1 IE2 IE3,67,64,43
Sol Daystar,DL,GO1 GO2 GO3,80,76,50
Sol Stiss,DL,IE1 IE2 IE3,65,74,33
Sol Trans Zhuge,DL,GO3,82,79,46
Solomon Justice,MC,IE1 IE2 IE3,70,70,52
Solomon Osaka,DL,IE1 IE2 IE3,65,71,34
Solomon Roundhay,DL,GO1 GO2 GO3,77,70,42
Soma Roby,DF,GO3,57,64,81
Sombra 1,PR,GO3,31,37,77
Sombra 10.,DL,GO3,73,68,42
Sombra 11.,DL,GO3,77,68,49
Sombra 2,DF,GO3,55,52,76
Sombra 3,DF,GO3,54,55,76
Sombra 4,DF,GO3,53,55,79
Sombra 5,DF,GO3,52,59,77
Sombra 6,MC,GO3,67,74,56
Sombra 7,MC,GO3,70,75,45
Sombra 8,MC,GO3,69,75,56
Sombra 9,MC,GO3,66,78,53
Somemiya Tsukika,DL,GO3,71,64,41
Sometani Tsutaru,MC,GO3,64,69,57
Songhwan Ko,DF,IE3,46,55,79
Sonny Cinders,DF,IE2 IE3,61,53,62
Sonny East,MC,GO2,61,73,41
Sonny East,PR,IE1 IE2 IE3,34,34,60
Sonny Raimon,DL,GO3,76,66,39
Sonny Rentman,DL,IE1 IE2 IE3,69,77,54
Sonny Shore,DF,IE3,52,70,71
Sonny Welkin,MC,IE1 IE2 IE3,74,66,60
Sonny Wukong,DL,IE3,72,69,45
Sophie Spencer,DL,GO1 GO2 GO3,74,76,51
Sor,DF,GO2 GO3,54,61,80
Sorato,DF,GO3,49,57,77
Soren Uphigh,MC,GO1 GO2 GO3,63,82,70
Soshisoai,PR,GO3,33,33,77
Sothern Newman,DF,IE1 IE2 IE3,44,48,70
Sousou Takeshi,DF,GO3,64,61,88
Souta Hayari,MC,GO2 GO3,74,84,56
Spacey Flipper,PR,GO1 GO2 GO3,27,30,76
Spark Volt,DF,GO1 GO2 GO3,53,59,76
Spencer Duskplay,MC,IE2 IE3,84,68,60
Spencer Gates,DF,IE1 IE2 IE3,56,57,69
Spike Clutcher,DL,IE1 IE2 IE3,67,66,42
Spike Coiffs,DF,IE1 IE2 IE3,46,64,63
Spike Echidna,DL,GO1 GO2 GO3,72,74,46
Spike Gleeson,DF,IE2 IE3,58,64,67
Spike Needle,PR,IE1 IE2 IE3,26,27,71
Spike Pitt,DL,IE1 IE2 IE3,70,67,44
Spike Stiletto,DF,GO1 GO2 GO3,47,60,72
