nombre,posicion,juegos,ATT,CTL,DEF
Rich Fowler,PR,IE3,34,32,71
Richard Roake,PR,GO1 GO2 GO3,34,35,84
Richard Trogg,DL,IE2 IE3,68,67,50
"Rick ""R-White"" Whitehurst",MC,GO3,69,82,54
"Rick ""Rickshaw"" Shaw",DF,GO2,59,63,84
Rick Hatter,DL,IE1 IE2 IE3,75,73,49
Rick Shaw,DF,IE3,56,61,64
Rick Tangle,MC,GO1 GO2 GO3,73,73,59
Rick Warwick,DL,GO2 GO3,77,62,36
Rick Whited,MC,GO1 GO2 GO3,67,80,57
Rick Whitehurst,MC,GO1,73,83,55
Ricky Charmers,DL,IE1 IE2 IE3,70,66,46
Ricky Clover,DF,IE1 IE2 IE3,55,61,63
Ricky Shea,MC,GO1 GO2 GO3,64,70,67
Ricky Shee,DF,GO1 GO2 GO3,47,52,70
Riff Ormd,MC,GO1 GO2 GO3,71,77,50
Rihanna Lin,MC,GO1 GO2 GO3,72,79,55
Rihm,DL,GO3 IE2,77,74,46
"Riku ""Pants"" Matsushita",DF,GO2 GO3,58,64,76
Riku Matsushita,DF,IE3,48,60,72
Riku Ryu,MC,IE3,71,81,62
Riley Jamm,DL,IE2 IE3,78,72,47
Ringo Saturn,PR,GO1 GO3,29,29,82
Ringo Spinning,PR,IE1 IE2 IE3,36,33,77
Ringo Stagg,DF,IE1 IE2 IE3,58,64,72
"Rio ""Samba"" Sands",DL,GO3,76,63,36
Rio Sands,DL,GO1,74,62,37
Rio Shoring,DF,IE3,59,58,70
Rip Airman,DF,IE1 IE2 IE3,50,59,64
Rip Winkle,MC,IE1 IE2 IE3,78,70,68
Risako Sugaya,MC,IE3,58,78,45
Rita Bloggs,DL,GO1 GO2 GO3,75,63,38
Rith McCal,PR,GO1 GO2 GO3,29,30,79
River Willows,MC,GO1,73,67,74
Ro St Nutts,PR,GO1,33,35,80
Ro St. Nutts,PR,GO2 GO3,32,32,80
Rob Anchor,DF,IE1 IE2 IE3,61,64,66
Rob Burnsides,DF,IE1 IE2 IE3,50,63,70
Rob Cardson,DF,IE2 IE3,62,68,83
Rob Crombie,PR,IE1 IE2 IE3,30,31,69
Rob Crusoe,DF,GO1 GO2 GO3,53,65,64
Rob Freeby,DL,IE1 IE2 IE3,76,64,49
Rob O'Meca,PR,GO1 GO2 GO3,32,36,80
Rob Ottley,MC,IE1 IE2 IE3,61,72,58
Rob Ottman,PR,IE1 IE2 IE3,36,32,71
Rob Otts,PR,IE2 IE3,28,28,70
Rob Stark,DL,GO3,77,66,34
Rob Zervatory,DL,IE1 IE2 IE3,77,67,44
Robbie Tout,PR,GO1 GO2 GO3,30,32,78
Robert Affet,DL,GO2,75,69,33
Robert Affett,DL,GO1 GO3,77,68,34
Robert Lee,DL,GO1 GO3,76,70,34
Robert Mayer,MC,IE1 IE2 IE3,72,73,61
Robert Silver,DF,IE1 IE2 IE3,47,46,58
Robert Skipolson,MC,IE2 IE3,74,74,60
Roberto Torres,MC,IE3,81,81,73
Robin Catching,PR,IE1 IE2 IE3,31,34,71
Robin Cruise,PR,IE1 IE2 IE3,38,30,78
Robin O'Cruise,MC,GO1 GO2 GO3,73,80,49
Robin Sherwood,DL,IE1 IE2 IE3,65,71,49
Robin Traylor,MC,IE2 IE3,74,81,70
Robot B,MC,IE3,77,78,62
Robot C,DF,IE3,57,63,72
Robot F,DL,IE3,77,73,48
Robot G,MC,IE3,76,73,70
Robot K,DL,IE3,75,70,44
Robot L,DL,IE3,80,67,46
Robot O,MC,IE3,69,76,65
Robot P,DF,IE3,57,56,73
Robot S,PR,IE3,36,35,80
Robot T,DF,IE3,61,57,74
Robot V,DF,IE3,56,60,77
Robyn Weaver,PR,GO2 GO3 IE2 IE3,29,27,75
Rocco Shale,MC,IE3,64,72,65
Rock Poulon,PR,IE2 IE3,33,35,76
Rock Scowlon,DF,IE2 IE3,46,52,66
Rocky Black,PR,IE2 IE3,40,38,84
Rocky McCanns,DF,GO1 GO2 GO3,57,64,73
Rocky Rackham,DF,IE1 IE2 IE3,55,57,59
Rocky Rollans,DF,IE1 IE2 IE3,60,68,72
Rocky Shears,PR,IE1 IE2 IE3,36,36,83
Rocky Zine,DL,GO1 GO2 GO3,75,60,34
Rod Entwhistle,PR,IE1 IE2 IE3,39,32,78
Rod Headstock,PR,IE1 IE2 IE3,35,30,70
Rod Opsin,DL,IE1 IE2 IE3,74,66,41
Rod Sweeper,DL,IE2 IE3,74,69,50
Rodh,MC,GO2 GO3,68,81,60
Roger Jolly,DF,GO1 GO2 GO3,59,59,61
Roger Pialat,PR,IE3,33,42,83
Roger Rocket,DF,IE1 IE2 IE3,40,46,66
Rokah,MC,GO2 GO3,69,78,63
"Roland ""RoDent"" Dent",DF,GO2 GO3,48,52,68
Roland Allardyce,DL,IE3,73,60,36
Roland Climbstein,DL,IE2 IE3,77,72,46
Roland Dent,DF,GO1,58,64,71
Roland Lex,DL,GO2 GO3 IE3,77,69,34
Roland Netland,DF,GO1 GO2 GO3,48,55,70
Roland Pｺrec,MC,IE3,75,77,67
Rolanda Tempest,MC,GO1 GO2 GO3,72,80,55
Roleia Orbes,MC,GO3,77,80,61
Rolf Howells,DF,IE1 IE2 IE3,50,63,79
Rollo Twain,DF,GO1 GO2 GO3,58,63,70
Rolly Kerr,MC,IE1 IE2 IE3,64,79,51
Roma Nishiki,MC,GO3,77,79,64
Roman Ballista,MC,GO1 GO2 GO3,73,76,63
Roman Blac,DF,IE2 IE3,58,70,72
Roman Candler,MC,IE1 IE2 IE3,65,73,52
Roman Fawkes,PR,IE3,34,31,76
Roman Kandel,MC,IE2 IE3,74,74,58
Romeo,PR,GO2 GO3,32,34,82
Romeo Fitzroy,MC,GO1 GO2 GO3,73,81,61
Romeo Montague,PR,IE1 IE2 IE3,36,36,75
Romeo Wheedler,MC,GO1 GO2 GO3,66,83,55
Romuald Huysmans,MC,IE3,76,76,60
Romulus Fulmen,MC,GO1 GO2 GO3,70,77,53
Ron Away,DL,IE1 IE2 IE3,64,55,40
Ron Flappibal,DF,GO1 GO2,47,52,79
Ron Innwater,DF,GO2 GO3,58,62,82
Rondula Flehl,MC,GO3,77,87,66
Ronny Knowles,DF,IE1 IE2 IE3,56,59,67
Ronny Metcalf,DL,IE3,79,80,44
Ronny Metcalf,MC,IE3,84,82,59
Ronny O'Mania,DF,IE1 IE2,60,62,66
Ronny O’Mania,DF,IE3,58,60,65
Roo Hopper,DF,IE3,52,57,64
"Rook ""R-Black"" Blackside",MC,GO2 GO3,68,80,62
Rook Blackside,MC,GO1,70,81,56
Roost Dubois,DL,GO3,78,61,29
Ropert Chapp,DF,IE1 IE2 IE3,58,62,69
"Rory ""Stripes"" Tigre",DL,GO3,77,74,47
Rory Boomer,MC,IE1 IE2 IE3,79,75,62
Rory Circles,MC,IE1 IE2 IE3,59,62,59
Rory Polisher,PR,IE1 IE2 IE3,32,36,70
Rory Tigre,DL,GO1 GO2,76,76,48
Rosa Welle,DL,GO1 GO2 GO3,76,62,35
Rose Bedd,MC,IE2 IE3,78,68,70
Rose Pinkpetal,DF,IE2 IE3,56,68,70
Rose Snelgrove,DF,IE2 IE3,54,56,59
Roseo Diamante,DF,IE3,40,47,74
Rosie Redd,MC,GO1 GO2 GO3,72,84,69
Ross Seption,DF,GO1 GO2 GO3,49,60,74
Rosso Granato,MC,IE3,82,71,68
Rosy Roker,DF,IE2 IE3,49,62,66
Rowan Beltzer,DF,IE2 IE3,59,66,70
Roy Daring,DL,IE3,75,72,35
Roy Diggins,DF,IE2 IE3,52,60,66
Roy Ellway,DF,IE3,43,51,58
Roy Plimsole,PR,IE1 IE2 IE3,31,34,74
Ruben Lamp,DF,GO1 GO2 GO3,46,53,78
Ruby Catbear,MC,GO1 GO2 GO3,66,75,50
Rudolph Rainder,DF,IE1 IE2 IE3,46,46,64
Rudowashi,DF,GO3,55,62,74
Rudra Ardo,DF,GO3,61,66,82
Rudy Blush,PR,GO1 GO2 GO3,32,31,79
Rudy Stemper,MC,IE2 IE3,65,66,56
Ruff LeGrand,PR,GO2 GO3,30,30,84
Ruff Weedon,DL,GO1 GO2 GO3,82,63,31
Rufus Brunt,PR,GO1 GO2 GO3,29,32,78
Rufus Judge,DL,IE1 IE2 IE3,69,66,45
Ruger Baran,DL,GO3,82,76,49
Rumer ReVeale,DL,GO1 GO2 GO3,82,72,33
Rundeep Stillwater,DF,GO1 GO2 GO3,51,55,79
Rune Sigilsson,DL,IE3,78,67,44
Rupert Spiers,MC,IE1 IE2 IE3,73,80,73
Rush Tooset,MC,IE1 IE2 IE3,79,70,67
Russell Walk,DF,IE1 IE2 IE3,60,61,65
Russo Rosmarus,DL,GO2 GO3,80,70,36
Rustan Qasimov,MC,GO3,75,77,61
Rusty Spoakes,PR,IE1 IE2 IE3,25,26,76
Ruth Byron,DL,GO1 GO2,78,64,46
Ruth Karnes,MC,IE2 IE3,73,74,66
Ruugaa,DF,GO3,57,62,74
Ry Sling,DF,IE1 IE2 IE3,52,64,60
Ryan Ferry,DL,IE1 IE2 IE3,72,64,35
Ryan HayBosque,DF,GO2,48,54,67
Ryan Haywood,DF,IE2 IE3,54,56,64
Ryan O'Laugh,DF,GO2 IE2,54,58,69
Ryan O’Laugh,DF,IE3,54,59,65
Ryan Tamer,MC,GO1 GO2 GO3,69,79,56
Ryan Tappin,MC,IE2 IE3,82,70,60
Ryder Waverly,MC,IE1 IE2 IE3,61,62,64
Ryder Wheeling,DF,IE1 IE2 IE3,57,55,59
Rydoras,MC,GO3,76,83,68
Ryo Terada,PR,GO2 GO3,34,36,85
Ryoma Nishiki,MC,GO1 GO2,77,80,66
Ryoma Sakamoto,MC,GO2 GO3,74,78,67
Ryota Tsutsui,DL,GO1,89,63,38
Ryuun Cho,DL,GO2 GO3,86,78,45
SARU,DL,GO3,83,78,48
Saber Sabel,DF,GO3,60,63,78
Sable Tatter,DL,GO2 GO3 IE2 IE3,76,73,42
Sabrina Carow,DF,IE2 IE3,62,62,68
Sabrina Passman,DL,IE2 IE3,81,74,52
Sachinel,MC,IE3,76,82,71
Sadey Stewer,MC,IE2 IE3,74,73,60
Sael,DL,GO2 GO3,82,73,44
Sagaminator,DL,GO2 GO3 IE1 IE2 IE3,83,72,43
Sage Wisdom,MC,IE1 IE2 IE3,67,76,61
Sahara Kalahari,PR,IE3,36,35,74
Sahasra,DF,GO2 GO3,56,56,71
Said Ashraf,DL,GO3,80,72,46
Sail Bluesea,DL,GO2 GO3 IE1 IE2 IE3,75,74,42
Sajoodo,MC,GO3,75,77,63
Saki Shimizu,PR,IE3,34,31,85
"Sakura ""Sasori"" Rin",PR,GO3,27,25,80
Sal Armando,MC,GO1 GO2 GO3,59,70,46
Sal Curie,DF,IE1 IE2 IE3,51,60,63
Sal Hughes,DL,GO1 GO2 GO3,80,69,41
Salfer Berg,DL,GO3,80,74,48
Sally Honeywell,MC,GO1 GO2 GO3,65,81,52
Sally Tare,MC,GO2 GO3 IE2 IE3,69,71,54
Salvador Addin,MC,GO2,65,64,65
Salvador Addin,PR,GO1 GO2 GO3,33,34,75
Sam Aritan,MC,IE1 IE2 IE3,67,70,51
Sam Arritan,DL,GO1 GO2 GO3,76,74,44
Sam Banks,MC,IE2 IE3,70,64,77
Sam Bournes,MC,GO1 IE3,76,79,60
Sam Firman,PR,IE1 IE2 IE3,37,33,74
Sam Fitspire,PR,IE1 IE2 IE3,37,34,75
Sam Gale,PR,GO2 IE1 IE2 IE3,33,35,73
Sam Idol,PR,IE1 IE2 IE3,38,35,74
Sam Kincaid,MC,GO1 GO2 GO3 IE1 IE2 IE3,75,73,59
Sam Murray,DF,IE1 IE2 IE3,61,52,73
Sam O'Reilly,MC,IE1 IE2,74,64,47
Sam O’Reilly,MC,IE3,72,64,49
Sam Samurai,DL,IE1 IE2 IE3,75,72,47
Sam Which,PR,IE1 IE2 IE3,41,37,76
Sam Willing,DF,GO2 GO3 IE2 IE3,54,62,70
Samantha Moonlight,DL,GO3 IE1 IE2 IE3,72,66,39
Samey Kondo,DL,GO2 GO3,76,66,34
Samguk Han,PR,GO1 GO2 GO3,28,30,81
Sammy Salter,PR,GO1 GO2 GO3,32,33,84
Samson Bigglesworth,PR,GO1 GO2 GO3,29,30,80
Samuel Buster,MC,IE1 IE2 IE3,71,68,53
Samuel Mayo,DL,IE3,79,86,31
Samuel Peeps,DF,IE1 IE2 IE3,53,62,71
Sanctus,DL,GO1 IE3,82,72,48
Sandi Bay,DF,GO3,47,53,72
Sandou Ritsuyo,DL,GO3,80,74,45
Sandra Mudd,DL,IE2 IE3,68,72,35
Sandy Beecher,DL,IE1 IE2 IE3,73,69,45
Sandy Dryhill,MC,GO1 GO2 GO3,71,77,55
Sandy Hope,DF,IE1 IE2 IE3,62,54,73
Sandy Insolls,MC,IE1 IE2 IE3,60,64,58
Santelmo Phyre,MC,GO1 GO2,70,78,66
"Santelmo Phyre ""Elmo""",MC,GO3,67,77,65
"Sapp ""Sapphire"" Hirell",DF,GO3,51,62,69
"Sapp ""Sappir"" Hirell",DF,GO2,53,63,69
Sapp Hirell,DF,GO1,59,69,71
Sapta,MC,GO2,74,79,63
Sarana Kukri,MC,GO3,64,80,52
Sarichi Ruusan,MC,GO3,74,78,56
Sarit Charat,MC,GO3,75,79,62
Sas,MC,GO2 GO3,68,76,58
Sascha Kotch,DF,GO1 GO2 GO3,52,54,72
Sascha Powder,PR,IE1 IE2 IE3,30,26,75
"Saskia ""Bubbles"" Fresh",MC,GO2 GO3,65,78,64
Saskia Fresh,MC,GO1,72,77,70
Sasu K,DF,GO3,45,56,75
Sata,PR,GO2 GO3,32,32,81
"Sato ""Satie"" Eriko",MC,GO3,68,73,56
Saul Dowd,DF,IE1 IE2 IE3,54,61,64
Saul Durban,DF,GO1 GO2 GO3,50,53,74
Saul Hermit,MC,GO1 GO2 GO3,66,80,48
Saul Première,MC,GO2 GO3,68,78,58
Saul Searcher,DF,IE1 IE2 IE3,49,63,69
Saul Tunk,MC,IE1 IE2 IE3,69,67,65
Sayer Lemon,DF,IE1 IE2 IE3,53,62,63
Sayid Armand,MC,IE3,72,74,76
Sayo Nakamise,DF,GO2 GO3,50,56,72
Scaber Enoki,DL,IE3,76,71,31
Scally Wagg,MC,GO1 GO2 GO3,74,79,62
Scamp Shrimplin,PR,IE1 IE2 IE3,33,36,71
Scaris Cowler,DL,GO1 GO2 GO3,79,63,40
Scarlett Strands,DL,GO1 GO2,75,64,43
Scean Spector,DF,IE1 IE2 IE3,43,45,64
Schemer Guile,DL,GO3,79,71,41
Scor Pion,DL,GO3,77,70,48
Scorpia Venin,PR,GO2 GO3 IE3,35,33,81
Scot Chopper,DF,IE1 IE2 IE3,44,45,67
Scot Enguard,DF,IE1 IE2 IE3,62,64,69
Scott Amundsen,DL,IE3,68,66,43
Scott Banyan,DF,GO1 GO2 GO3 IE2 IE3,55,64,76
Scott Chegwin,DL,GO2 GO3,74,64,32
Scott Springer,DL,IE1 IE2 IE3,81,70,41
Scott Tickle,DF,IE2 IE3,54,62,69
Scotty O'Brien,DF,GO1 GO2 GO3,48,48,76
Scout Messenger,DF,IE1 IE2 IE3,63,63,67
Scrap Salvadge,PR,IE1 IE2 IE3,36,34,70
Seamus Rock,DF,IE3,49,54,86
Sean Ashford,DF,IE3,65,68,72
Sean Lavender,DL,IE1 IE2 IE3,77,67,45
Sean Muller,DF,GO1 GO2 GO3,45,47,75
Sean Snowfield,MC,IE2 IE3,72,78,78
Sean Trawler,MC,IE1 IE2 IE3,73,73,61
Sean Wujing,DF,IE3,56,58,70
Seats,DF,IE2,63,64,73
Seb Rosa,DF,GO1 GO2 GO3,50,61,76
Sedgley Scofield,DL,IE3,80,80,41
Sei Lightning,MC,GO1 GO2 GO3,68,82,60
Seiji Sato,PR,GO1,30,32,85
Seiyo Choro,PR,GO3,31,34,80
Sekie,DF,GO3,59,57,76
Sekka,DF,GO3,56,59,75
Selma Heaver,PR,IE2 IE3,30,34,70
Selwyn Crawler,MC,GO1 GO2 GO3,66,73,51
Sempiterno Bliss,MC,GO1 GO3,69,80,64
Sendai Hiroaki,MC,GO3,66,72,62
Seneca,DL,GO2,79,68,44
Seneca Herrmann,DL,GO1 GO3,78,65,45
Senji Kudo,MC,GO2 GO3,72,77,56
Senjiro Kohama,DF,GO2,49,49,76
Senkii Yakubanrai,DL,GO3,76,71,36
Senkuro Hajime,DL,GO2,79,72,43
Senrai Mitsuhide,DF,GO3,51,62,72
Sentoku Masaki,DL,GO3,79,72,47
Senzo Takamori,DL,GO2 GO3,76,64,34
Seo Yeong-Jin,DF,GO3,49,54,74
Sepia Bartletti,MC,GO1 GO2 GO3,73,83,71
Serei Kazutoyo,PR,GO3,27,30,78
Seren Melvil,MC,GO3,75,85,65
Serena Besse,MC,GO3 IE2 IE3,76,79,68
Serena Halcyon,MC,GO1 GO2 GO3,64,74,63
Serge Major,DF,IE3,42,71,75
Serge Noir,DL,GO3,83,74,44
Sergei Chernov,DF,GO3,59,65,75
Sergio Pｺrez,MC,IE3,63,77,76
Servilius Jeeves,PR,IE3,31,40,81
Seth Hedges,MC,IE3,65,73,65
Seth Paynter,MC,GO2 GO3 IE3,58,68,53
Sett Lightning,DF,GO1 GO2 GO3,58,68,84
Sevan Basha,DL,GO3,79,73,41
"Severin ""Volley"" Volei",DL,GO2 GO3,78,68,40
Severin Volei,DL,IE3,77,81,34
Seward Hayseed,DF,IE1 IE2 IE3,43,60,80
Seymour Hillman,PR,GO3 IE1 IE2 IE3,38,40,82
Seymour Senary,DL,IE1 IE2 IE3,65,70,43
Shadi Mesmer,DF,IE3,54,55,71
Shadow Cimmerian,DL,GO1 GO2 GO3 IE1 IE2 IE3,77,78,49
Shady Shwartz,MC,GO1 GO2 GO3,75,74,55
"Shah ""Shallot"" Lott",PR,GO3,30,31,79
Shah Lott,PR,GO1 GO2,30,33,81
Shai Klopps,DF,GO1 GO2 GO3,51,47,76
Shakir Zahar,DF,GO3,54,58,74
Sham Spike,MC,IE1 IE2 IE3,73,71,60
Shane Pierce,MC,IE3,71,74,47
Shar-qiya Waheeba,DL,GO3,78,71,47
Sharkey Gobble,DF,IE1 IE2 IE3,55,63,68
Shaun Asparr,MC,GO1 GO2 GO3,68,75,57
Shaun Bonce,MC,GO1 GO2,70,80,55
Shaun Bonnie,DF,IE2 IE3,46,50,59
Shaun Imago,DF,IE1 IE2 IE3,40,45,64
Shaun Staid,PR,IE1 IE2 IE3,29,39,76
Shaura.,DL,GO3,77,68,43
Shawn Broker,PR,IE1 IE2 IE3,28,35,73
Shawn Froste,DF,IE2 IE3,64,70,74
Shawn Froste,DL,GO1 GO2 GO3 IE2 IE3,81,77,47
Shawn Princeton,MC,IE3,67,85,64
Shay Chez,MC,IE1 IE2 IE3,72,77,65
Shay Diebold,DL,IE2 IE3,76,72,40
Sheenai,DF,GO2 GO3,54,60,73
"Sheldon ""Trot"" Myrtle",PR,GO3,29,34,78
Sheldon Bugg,DF,GO1 GO2 GO3,49,61,75
Sheldon Myrtle,PR,GO1 GO2,30,35,79
Shelley Wordsworth,DL,IE3,75,55,32
Shem Bassey,DF,IE1 IE2 IE3,55,57,68
Shemmy Ramis,MC,IE1 IE2 IE3,74,75,65
"Shep ""Panurge"" Woolacombe",DL,GO2,76,60,34
Shep Shank,DL,IE1 IE2 IE3,68,70,41
Shep Woolacombe,DL,GO3 IE3,69,60,33
Sherlock Sagers,PR,IE2 IE3,39,28,78
Shigror,DL,GO3,79,74,47
Shijuu Hachikuse,MC,GO3,69,73,60
Shilo Placidus,DL,GO1 GO2 GO3,75,66,41
Shinjami,MC,GO3,73,78,63
Shinken Gaku,DL,GO2 GO3,78,70,36
Shinkiri,DF,GO3,62,68,84
Shinsa,DL,GO3,79,71,42
Shinsen Tasuke,DL,GO3,79,69,44
Shintaro Nakaoka,MC,GO2 GO3,72,82,66
Shintou Kyou,DF,GO3,51,63,70
Shirakaba Yumi,DL,GO3,83,77,43
Shirasagi Hiro,PR,GO3,29,31,79
Shirato Kiyoshirou,DL,GO3,73,74,44
Shirley Ladyman,DF,IE1 IE2 IE3,47,45,62
Shirley Stevens,DF,IE2 IE3,62,62,70
Shirly Quirk,DF,IE2 IE3,44,53,62
Shirut Deigan,DL,GO3,74,59,40
Shishimaru,DF,GO2 GO3,58,56,74
Shiv Allrie,MC,GO1 GO2 GO3,72,78,53
Shiyouba,DF,GO3,51,56,73
Shogini Mary,DF,GO3,52,61,82
Shona Shopbell,PR,GO2 GO3 IE2 IE3,37,33,78
Shortcake Holmes,DF,GO1 GO2 GO3,53,55,73
Shu Maimai,MC,IE2 IE3,78,65,70
Shun,MC,GO3,67,72,62
Shunsuke Aoyama,DL,GO3,72,62,37
Shunsuke Aoyama,MC,GO1 GO2,68,73,66
Shuuse Kiikairo,PR,GO3,32,33,79
Shylock Watson,DF,IE1 IE2 IE3,42,45,58
Si Sosman,PR,GO2 GO3 IE3,31,29,82
Siaane Mone,PR,GO3,32,34,79
Siarti Tivi,DF,GO1 GO2 GO3,57,65,72
Sibylle Equinox,DL,GO1 GO2 GO3,71,64,36
Sid Parting,DF,IE1 IE2 IE3,63,61,73
Sid Safehouse,DF,IE2 IE3,60,66,74
Sid Steppe,MC,GO1 GO2 GO3,64,80,55
Sid Viper,MC,GO2,73,83,69
Sidern,DL,IE2,69,76,41
Sidney Cal,MC,GO1 GO2 GO3,69,74,58
Sierra,MC,GO2 GO3,76,85,64
Sigfryd Roi,DF,GO1 GO3,56,61,68
Sigmund Wayfinder,DL,IE3,78,67,50
Siid Sinapis,PR,GO2 GO3,32,32,82
Silas Andice,PR,GO1 GO2 GO3,32,35,82
Silas Scrooge,DF,IE1 IE2 IE3,65,71,72
Silica Gel,DF,GO3,48,60,74
Silke Coombe,MC,GO1 GO2 GO3,67,73,57
Silvain Hache,DL,GO2 GO3,80,79,40
Silver Platt,DF,IE1 IE2 IE3,56,60,64
Silvia Bosques,PR,GO2,29,30,81
Silvia Woods,PR,GO1 GO3 IE2 IE3,28,33,80
Silvia Woods Adulta,PR,GO3,31,30,82
Silvio Di Fence,DL,GO1 GO2 GO3,76,63,42
Sim Cebus,MC,GO2,73,78,64
Sim Cebus,PR,IE2 IE3,44,37,82
Sim Cope,DF,IE1 IE2 IE3,47,63,66
Sim Pathy,DF,IE1 IE2 IE3,68,62,59
Sim So-Yeon,DL,GO3,78,72,40
Simeon Ayp,DL,GO2,84,78,47
Simeon Squareyes,DL,IE2 IE3,76,73,42
Simon Borg,DF,IE3,50,57,64
Simon Calier,PR,IE1 IE2 IE3,32,27,81
Simon Cleric,PR,GO1 GO2 GO3,29,30,80
Simon Stryker,PR,IE1 IE2 IE3,31,36,71
Sin Woo-Jin,DF,GO3,45,54,71
Sinbad Saylor,DF,GO1 GO2 GO3,56,63,69
Singer Long,DL,GO2,75,71,34
Singer Long,PR,GO1 GO2 GO3,28,29,79
Sinope Rinoa,DF,GO3,59,59,74
Siria Chattsley,DL,IE2 IE3,75,77,50
Sirius Buff,DF,GO1 GO2 GO3,47,48,72
Sirius Pounding,MC,IE3,77,73,47
Sirius Starsky,DF,GO1 GO2 GO3,47,63,64
Sita Square,MC,GO1 GO2 GO3,74,74,65
Sithri Peon,DF,GO1 GO2 GO3,49,51,70
Siyabonga Mahlangu,MC,IE3,75,74,60
Skeet Blaston,MC,IE2 IE3,72,68,66
Skeeter Hawk,MC,GO1 GO2 GO3,66,67,62
Skie Blue,PR,GO1 GO2 GO3,31,32,83
Skie Blue Galaxy,MC,GO3,69,79,63
Skinny,DF,GO2 GO3,58,64,75
Skip Docker,PR,IE2 IE3,43,40,78
Skip Flashman,DF,GO3,51,56,69
Skip Rooter,MC,IE1 IE2 IE3,75,72,66
Skip Sofrenic,MC,IE1 IE2 IE3,73,73,66
Skip Vinall,PR,IE2 IE3,40,37,80
Skylar Lepton,DF,GO1 GO2 GO3,53,59,71
Skyler Styler,MC,IE3,62,73,51
Slim Lanky,PR,IE1 IE2 IE3,27,26,75
Slim Pointer,MC,GO1 GO2 GO3,68,79,61
"Sloan ""Henge"" Hinge",DL,GO2,80,69,41
Sloan Hinge,MC,GO3,80,72,59
Sloan Steddy,MC,GO1 GO2,68,74,64
Slot MacHines,DF,IE1 IE2 IE3,64,71,75
Sludo,DF,GO3,54,57,73
Sly O'Hands,PR,IE1 IE2,38,42,84
Sly O’Hands,PR,IE3,36,39,80
Sly Sundice,MC,GO1 GO2 GO3,74,82,62
Sly Winker,DF,IE1 IE2 IE3,44,46,67
Smarty,DF,GO2 GO3,54,48,76
Smebamy,DL,GO3,77,71,48
Smiley,DF,GO2 GO3,56,62,71
Snaker,MC,GO3,72,83,69
"Snap ""Shutter"" Breakwater",DL,GO2,72,72,44
Snap Breakwater,DL,GO1 GO3,73,72,44
Snapper Krabbie,PR,GO1 GO2 GO3,33,31,79
"Snezhana ""Snowy"" White",DL,GO2,76,68,31
Snezhana White,DL,GO3 IE3,69,62,31
Snorri Sloth,DF,GO1 GO2 GO3,54,58,71
Snowy Bergman,DL,IE3,79,70,44
Socrat Eiss,DF,GO1 GO2 GO3,46,58,68
Sof,MC,GO3,75,80,66
Sofia Brashier,DL,IE2 IE3,74,76,56
Sog Galily,DF,GO3,52,58,76
Soji Okita,DL,GO2 GO3,84,82,40
Sokichi Kitagami,DF,GO2 GO3,54,58,70
Sol Crater,DL,IE1 IE2 IE3,69,64,42
Sol Daystar,DL,GO1 GO2 GO3,82,75,48
Sol Stiss,DL,IE1 IE2 IE3,67,73,32
Sol Trans Zhuge,DL,GO3,83,78,44
Solomon Justice,MC,IE1 IE2 IE3,75,73,58
Solomon Osaka,DL,IE1 IE2 IE3,68,71,33
Solomon Roundhay,DL,GO1 GO2 GO3,79,70,41
Soma Roby,DF,GO3,59,64,78
Sombra 1,PR,GO3,33,36,79
Sombra 10.,DL,GO3,76,68,41
Sombra 11.,DL,GO3,79,68,47
Sombra 2,DF,GO3,58,53,73
Sombra 3,DF,GO3,57,55,74
Sombra 4,DF,GO3,56,55,76
Sombra 5,DF,GO3,55,60,74
Sombra 6,MC,GO3,72,77,62
Sombra 7,MC,GO3,75,78,50
Sombra 8,MC,GO3,74,77,62
Sombra 9,MC,GO3,71,80,60
Somemiya Tsukika,DL,GO3,74,64,40
Sometani Tsutaru,MC,GO3,69,71,63
Songhwan Ko,DF,IE3,48,56,76
Sonny Cinders,DF,IE2 IE3,62,54,60
Sonny East,MC,GO2,66,76,46
Sonny East,PR,IE1 IE2 IE3,36,33,69
Sonny Raimon,DL,GO3,78,65,38
Sonny Rentman,DL,IE1 IE2 IE3,72,77,51
Sonny Shore,DF,IE3,55,71,68
Sonny Welkin,MC,IE1 IE2 IE3,77,69,65
Sonny Wukong,DL,IE3,75,69,43
Sophie Spencer,DL,GO1 GO2 GO3,77,75,49
Sor,DF,GO2 GO3,57,62,77
Sorato,DF,GO3,52,58,75
Soren Uphigh,MC,GO1 GO2 GO3,68,84,73
Soshisoai,PR,GO3,35,32,80
Sothern Newman,DF,IE1 IE2 IE3,45,48,68
Sousou Takeshi,DF,GO3,65,62,85
Souta Hayari,MC,GO2 GO3,76,86,62
Spacey Flipper,PR,GO1 GO2 GO3,27,30,79
Spark Volt,DF,GO1 GO2 GO3,56,60,73
Spencer Duskplay,MC,IE2 IE3,85,70,64
Spencer Gates,DF,IE1 IE2 IE3,59,58,66
Spike Clutcher,DL,IE1 IE2 IE3,69,66,41
Spike Coiffs,DF,IE1 IE2 IE3,48,65,60
Spike Echidna,DL,GO1 GO2 GO3,75,73,45
Spike Gleeson,DF,IE2 IE3,60,65,64
Spike Needle,PR,IE1 IE2 IE3,27,26,75
Spike Pitt,DL,IE1 IE2 IE3,73,66,43
Spike Stiletto,DF,GO1 GO2 GO3,49,61,69
